database	model	descr	ncurated	nllm	ninter	generatio	bgratio	non_hgcn	ndup	p_val	p_val_adj
KEGG_2021_Human	gpt-3.5-turbo-0125	Maturity onset diabetes of the young	26	9	7	0.7777777777777778	0.0013100876750982565	0	0	9.927328876726038e-20	3.1767452405523324e-17
KEGG_2021_Human	gpt-3.5-turbo-0125	Measles	139	62	21	0.3387096774193548	0.0070039302630252945	5	1	1.9624147833750852e-30	6.279727306800273e-28
KEGG_2021_Human	gpt-3.5-turbo-0125	Melanogenesis	101	9	5	0.5555555555555556	0.005089186737881689	2	0	3.9283071333785145e-10	1.2570582826811246e-07
KEGG_2021_Human	gpt-3.5-turbo-0125	Melanoma	72	10	6	0.6	0.003627935100272095	0	0	3.9095328848524627e-13	1.251050523152788e-10
KEGG_2021_Human	gpt-3.5-turbo-0125	Metabolism of xenobiotics by cytochrome P450	76	14	10	0.7142857142857143	0.0038294870502872114	0	0	3.763779541835007e-22	1.2044094533872022e-19
KEGG_2021_Human	gpt-3.5-turbo-0125	MicroRNAs in cancer	310	14	11	0.7857142857142857	0.01562027612617152	1	0	4.696298457274418e-18	1.5028155063278137e-15
KEGG_2021_Human	gpt-3.5-turbo-0125	Mineral absorption	60	31	5	0.16129032258064516	0.003023279250226746	23	0	3.459069031907454e-08	1.1069020902103853e-05
KEGG_2021_Human	gpt-3.5-turbo-0125	Mismatch repair	23	10	6	0.6	0.0011589237125869192	1	0	2.5100346155235323e-16	8.032110769675304e-14
KEGG_2021_Human	gpt-3.5-turbo-0125	Mitophagy	68	15	9	0.6	0.0034263831502569786	1	0	1.9053675106434972e-19	6.097176034059191e-17
KEGG_2021_Human	gpt-3.5-turbo-0125	Morphine addiction	91	10	2	0.2	0.004585306862843898	1	0	0.0009219872480676066	0.2950359193816341
KEGG_2021_Human	gpt-3.5-turbo-0125	Mucin type O-glycan biosynthesis	36	10	0	0.0	0.0018139675501360475	5	0	1.0	1.0
KEGG_2021_Human	gpt-3.5-turbo-0125	N-Glycan biosynthesis	50	29	18	0.6206896551724138	0.002519399375188955	7	0	1.817937640289732e-41	5.8174004489271426e-39
KEGG_2021_Human	gpt-3.5-turbo-0125	NF-kappa B signaling pathway	104	27	20	0.7407407407407407	0.005240350700393026	3	0	3.3484158037966717e-41	1.0714930572149349e-38
KEGG_2021_Human	gpt-3.5-turbo-0125	NOD-like receptor signaling pathway	181	24	17	0.7083333333333334	0.009120225738184017	0	0	3.708285626119372e-30	1.1866514003581989e-27
KEGG_2021_Human	gpt-3.5-turbo-0125	Natural killer cell mediated cytotoxicity	131	66	39	0.5909090909090909	0.006600826362995062	4	0	4.877007152889229e-70	1.5606422889245534e-67
KEGG_2021_Human	gpt-3.5-turbo-0125	Necroptosis	159	13	9	0.6923076923076923	0.008011690013100876	0	0	8.090378114731845e-17	2.5889209967141906e-14
KEGG_2021_Human	gpt-3.5-turbo-0125	Neomycin, kanamycin and gentamicin biosynthesis	5	4	0	0.0	0.0002519399375188955	4	0	1.0	1.0
KEGG_2021_Human	gpt-3.5-turbo-0125	Neuroactive ligand-receptor interaction	341	61	50	0.819672131147541	0.017182303738788672	9	7	1.1661578914525685e-78	3.731705252648219e-76
KEGG_2021_Human	gpt-3.5-turbo-0125	Neurotrophin signaling pathway	119	39	31	0.7948717948717948	0.0059961705129497125	0	0	1.303854278466069e-63	4.172333691091421e-61
KEGG_2021_Human	gpt-3.5-turbo-0125	Neutrophil extracellular trap formation	189	9	3	0.3333333333333333	0.00952332963821425	4	0	7.042296897710196e-05	0.022535350072672627
KEGG_2021_Human	gpt-3.5-turbo-0125	Nicotinate and nicotinamide metabolism	35	13	6	0.46153846153846156	0.0017635795626322684	3	1	3.2906630622099505e-14	1.0530121799071843e-11
KEGG_2021_Human	gpt-3.5-turbo-0125	Nicotine addiction	40	41	4	0.0975609756097561	0.002015519500151164	3	1	1.3682189335610327e-06	0.0004378300587395305
KEGG_2021_Human	gpt-3.5-turbo-0125	Nitrogen metabolism	17	10	1	0.1	0.0008565957875642446	7	0	0.008542232840606874	1.0
KEGG_2021_Human	gpt-3.5-turbo-0125	Non-alcoholic fatty liver disease	155	10	2	0.2	0.00781013806308576	0	0	0.002657935719339113	0.8505394301885162
KEGG_2021_Human	gpt-3.5-turbo-0125	Non-homologous end-joining	13	10	2	0.2	0.0006550438375491283	5	0	1.779496753161102e-05	0.005694389610115527
KEGG_2021_Human	gpt-3.5-turbo-0125	Non-small cell lung cancer	72	12	9	0.75	0.003627935100272095	0	1	1.4600866222004622e-20	4.672277191041479e-18
KEGG_2021_Human	gpt-3.5-turbo-0125	Notch signaling pathway	59	28	27	0.9642857142857143	0.0029728912627229667	0	1	1.4920375909353587e-70	4.774520290993148e-68
KEGG_2021_Human	gpt-3.5-turbo-0125	Nucleotide excision repair	47	30	19	0.6333333333333333	0.0023682354126776176	3	15	1.0642325295323387e-44	3.405544094503484e-42
KEGG_2021_Human	gpt-3.5-turbo-0125	Olfactory transduction	440	38	29	0.7631578947368421	0.022170714501662803	8	0	1.0980683572075756e-40	3.5138187430642417e-38
KEGG_2021_Human	gpt-3.5-turbo-0125	One carbon pool by folate	20	11	10	0.9090909090909091	0.001007759750075582	0	0	7.873899393663601e-31	2.5196478059723525e-28
KEGG_2021_Human	gpt-3.5-turbo-0125	Oocyte meiosis	129	38	17	0.4473684210526316	0.0065000503879875035	2	0	6.338461474357631e-28	2.0283076717944421e-25
KEGG_2021_Human	gpt-3.5-turbo-0125	Osteoclast differentiation	127	8	5	0.625	0.006399274412979945	2	0	5.644937978457709e-10	1.806380153106467e-07
KEGG_2021_Human	gpt-3.5-turbo-0125	Other glycan degradation	18	25	14	0.56	0.0009069837750680237	3	0	8.211072017140562e-40	2.6275430454849797e-37
KEGG_2021_Human	gpt-3.5-turbo-0125	Other types of O-glycan biosynthesis	47	23	4	0.17391304347826086	0.0023682354126776176	2	0	2.3873704123102394e-07	7.639585319392766e-05
KEGG_2021_Human	gpt-3.5-turbo-0125	Ovarian steroidogenesis	51	8	7	0.875	0.002569787362692734	0	0	3.9161753646150386e-18	1.2531761166768123e-15
KEGG_2021_Human	gpt-3.5-turbo-0125	Oxidative phosphorylation	133	79	60	0.759493670886076	0.00670160233800262	26	1	6.19575077510536e-120	1.9826402480337153e-117
KEGG_2021_Human	gpt-3.5-turbo-0125	Oxytocin signaling pathway	154	15	2	0.13333333333333333	0.007759750075581981	12	0	0.005967880036408795	1.0
KEGG_2021_Human	gpt-3.5-turbo-0125	PD-L1 expression and PD-1 checkpoint pathway in cancer	89	21	14	0.6666666666666666	0.00448453088783634	2	0	5.491544178167173e-29	1.7572941370134954e-26
KEGG_2021_Human	gpt-3.5-turbo-0125	PI3K-Akt signaling pathway	354	27	23	0.8518518518518519	0.0178373475763378	1	0	7.321119066822773e-37	2.3427581013832873e-34
KEGG_2021_Human	gpt-3.5-turbo-0125	PPAR signaling pathway	74	30	16	0.5333333333333333	0.003728711075279653	1	0	3.6308668620003493e-32	1.1618773958401118e-29
KEGG_2021_Human	gpt-3.5-turbo-0125	Pancreatic cancer	76	25	8	0.32	0.0038294870502872114	0	0	3.349408884866523e-14	1.0718108431572873e-11
KEGG_2021_Human	gpt-3.5-turbo-0125	Pancreatic secretion	102	19	5	0.2631578947368421	0.005139574725385468	2	0	3.659269079465651e-08	1.1709661054290083e-05
KEGG_2021_Human	gpt-3.5-turbo-0125	Pantothenate and CoA biosynthesis	21	9	4	0.4444444444444444	0.001058147737579361	2	1	1.167976530815234e-10	3.737524898608748e-08
KEGG_2021_Human	gpt-3.5-turbo-0125	Parathyroid hormone synthesis, secretion and action	106	33	12	0.36363636363636365	0.005341126675400584	3	2	9.772295204445334e-20	3.127134465422507e-17
KEGG_2021_Human	gpt-3.5-turbo-0125	Parkinson disease	249	14	7	0.5	0.012546608888440995	2	0	1.563523818501263e-10	5.0032762192040414e-08
KEGG_2021_Human	gpt-3.5-turbo-0125	Pathogenic Escherichia coli infection	197	10	4	0.4	0.009926433538244482	1	0	1.963372445465296e-06	0.0006282791825488947
KEGG_2021_Human	gpt-3.5-turbo-0125	Pathways in cancer	531	15	14	0.9333333333333333	0.0267560213645067	0	0	1.741300061925187e-21	5.572160198160598e-19
KEGG_2021_Human	gpt-3.5-turbo-0125	Pathways of neurodegeneration	475	13	8	0.6153846153846154	0.02393429406429507	2	0	1.424837271261665e-10	4.559479268037328e-08
KEGG_2021_Human	gpt-3.5-turbo-0125	Pentose and glucuronate interconversions	34	10	4	0.4	0.0017131915751284893	0	0	1.5065481009303995e-09	4.820953922977279e-07
KEGG_2021_Human	gpt-3.5-turbo-0125	Pentose phosphate pathway	30	7	7	1.0	0.001511639625113373	0	5	8.560792788505644e-21	2.739453692321806e-18
KEGG_2021_Human	gpt-3.5-turbo-0125	Peroxisome	82	22	22	1.0	0.004131814975309886	0	10	1.7892992885557598e-54	5.7257577233784315e-52
KEGG_2021_Human	gpt-3.5-turbo-0125	Pertussis	76	9	7	0.7777777777777778	0.0038294870502872114	0	0	3.3433200110101917e-16	1.0698624035232613e-13
KEGG_2021_Human	gpt-3.5-turbo-0125	Phagosome	152	109	41	0.3761467889908257	0.007658974100574423	1	21	7.924717112321138e-60	2.5359094759427643e-57
KEGG_2021_Human	gpt-3.5-turbo-0125	Phenylalanine metabolism	17	33	3	0.09090909090909091	0.0008565957875642446	0	0	2.8105758005107428e-06	0.0008993842561634377
KEGG_2021_Human	gpt-3.5-turbo-0125	Phenylalanine, tyrosine and tryptophan biosynthesis	6	12	2	0.16666666666666666	0.0003023279250226746	2	0	5.023655648658867e-06	0.0016075698075708376
KEGG_2021_Human	gpt-3.5-turbo-0125	Phosphatidylinositol signaling system	97	21	12	0.5714285714285714	0.004887634787866572	3	6	2.760088897462784e-23	8.83228447188091e-21
KEGG_2021_Human	gpt-3.5-turbo-0125	Phospholipase D signaling pathway	148	25	13	0.52	0.007457422150559306	2	0	6.835202856456801e-22	2.187264914066176e-19
KEGG_2021_Human	gpt-3.5-turbo-0125	Phosphonate and phosphinate metabolism	6	65	0	0.0	0.0003023279250226746	24	2	1.0	1.0
KEGG_2021_Human	gpt-3.5-turbo-0125	Phototransduction	28	32	14	0.4375	0.0014108636501058147	2	0	1.135404071456142e-33	3.6332930286596543e-31
KEGG_2021_Human	gpt-3.5-turbo-0125	Platelet activation	124	34	15	0.4411764705882353	0.006248110450468608	1	0	6.63820259442549e-25	2.124224830216157e-22
KEGG_2021_Human	gpt-3.5-turbo-0125	Porphyrin and chlorophyll metabolism	43	13	8	0.6153846153846154	0.002166683462662501	0	2	3.161135555039604e-19	1.0115633776126732e-16
KEGG_2021_Human	gpt-3.5-turbo-0125	Primary bile acid biosynthesis	17	24	12	0.5	0.0008565957875642446	0	0	2.170405372388061e-33	6.945297191641795e-31
KEGG_2021_Human	gpt-3.5-turbo-0125	Primary immunodeficiency	38	9	6	0.6666666666666666	0.0019147435251436057	0	0	2.754908612520136e-15	8.815707560064435e-13
KEGG_2021_Human	gpt-3.5-turbo-0125	Prion disease	273	5	1	0.2	0.013755920588531693	1	0	0.06782720208623888	1.0
KEGG_2021_Human	gpt-3.5-turbo-0125	Progesterone-mediated oocyte maturation	100	6	4	0.6666666666666666	0.00503879875037791	0	0	9.216252179476852e-09	2.949200697432593e-06
KEGG_2021_Human	gpt-3.5-turbo-0125	Prolactin signaling pathway	70	14	12	0.8571428571428571	0.003527159125264537	0	0	1.293322838395801e-28	4.138633082866563e-26
KEGG_2021_Human	gpt-3.5-turbo-0125	Propanoate metabolism	34	18	3	0.16666666666666666	0.0017131915751284893	3	16	3.7022464303726746e-06	0.0011847188577192558
KEGG_2021_Human	gpt-3.5-turbo-0125	Prostate cancer	97	38	15	0.39473684210526316	0.004887634787866572	3	1	1.0611417885279846e-25	3.395653723289551e-23
KEGG_2021_Human	gpt-3.5-turbo-0125	Proteasome	46	34	33	0.9705882352941176	0.0023178474251738385	1	0	5.001810522788885e-93	1.6005793672924433e-90
KEGG_2021_Human	gpt-3.5-turbo-0125	Protein digestion and absorption	103	20	6	0.3	0.005189962712889247	0	2	6.356169450992443e-10	2.0339742243175816e-07
KEGG_2021_Human	gpt-3.5-turbo-0125	Protein export	23	12	7	0.5833333333333334	0.0011589237125869192	4	0	8.115956122230104e-19	2.5971059591136334e-16
KEGG_2021_Human	gpt-3.5-turbo-0125	Protein processing in endoplasmic reticulum	171	43	31	0.7209302325581395	0.008616345863146226	3	2	1.0309891282594986e-55	3.2991652104303953e-53
KEGG_2021_Human	gpt-3.5-turbo-0125	Proteoglycans in cancer	205	10	8	0.8	0.010329537438274715	0	0	5.4289654068848005e-15	1.7372689302031362e-12
KEGG_2021_Human	gpt-3.5-turbo-0125	Proximal tubule bicarbonate reclamation	23	3	3	1.0	0.0011589237125869192	0	0	1.3643550329005093e-09	4.3659361052816293e-07
KEGG_2021_Human	gpt-3.5-turbo-0125	Purine metabolism	129	16	12	0.75	0.0065000503879875035	0	1	6.484163476851636e-24	2.0749323125925234e-21
KEGG_2021_Human	gpt-3.5-turbo-0125	Pyrimidine metabolism	56	21	17	0.8095238095238095	0.0028217273002116294	1	3	1.9033358604150443e-41	6.090674753328141e-39
KEGG_2021_Human	gpt-3.5-turbo-0125	Pyruvate metabolism	47	25	13	0.52	0.0023682354126776176	0	0	6.245340788937398e-29	1.9985090524599672e-26
KEGG_2021_Human	gpt-3.5-turbo-0125	RIG-I-like receptor signaling pathway	70	6	4	0.6666666666666666	0.003527159125264537	1	0	2.1472248480861947e-09	6.871119513875823e-07
KEGG_2021_Human	gpt-3.5-turbo-0125	RNA degradation	79	9	6	0.6666666666666666	0.003980651012798549	1	0	2.79351739565477e-13	8.939255666095265e-11
KEGG_2021_Human	gpt-3.5-turbo-0125	RNA polymerase	31	21	12	0.5714285714285714	0.001562027612617152	8	0	5.397904299625996e-30	1.7273293758803186e-27
KEGG_2021_Human	gpt-3.5-turbo-0125	RNA transport	186	29	24	0.8275862068965517	0.009372165675702912	2	1	6.491673395552217e-45	2.0773354865767095e-42
KEGG_2021_Human	gpt-3.5-turbo-0125	Rap1 signaling pathway	210	10	8	0.8	0.01058147737579361	1	0	6.615644475569313e-15	2.11700623218218e-12
KEGG_2021_Human	gpt-3.5-turbo-0125	Ras signaling pathway	232	11	9	0.8181818181818182	0.01169001310087675	0	0	2.0906911077456911e-16	6.690211544786211e-14
KEGG_2021_Human	gpt-3.5-turbo-0125	Regulation of actin cytoskeleton	218	38	28	0.7368421052631579	0.010984581275823843	1	0	1.3536958217547249e-47	4.33182662961512e-45
KEGG_2021_Human	gpt-3.5-turbo-0125	Regulation of lipolysis in adipocytes	55	56	18	0.32142857142857145	0.0027713393127078503	1	0	8.50324698749524e-34	2.7210390359984766e-31
KEGG_2021_Human	gpt-3.5-turbo-0125	Relaxin signaling pathway	129	7	2	0.2857142857142857	0.0065000503879875035	1	0	0.0008730179851784714	0.2793657552571108
KEGG_2021_Human	gpt-3.5-turbo-0125	Renal cell carcinoma	69	14	4	0.2857142857142857	0.0034767711377607577	0	0	1.322720547193101e-07	4.232705751017924e-05
KEGG_2021_Human	gpt-3.5-turbo-0125	Renin secretion	69	36	10	0.2777777777777778	0.0034767711377607577	1	0	3.199859161959056e-17	1.0239549318268979e-14
KEGG_2021_Human	gpt-3.5-turbo-0125	Renin-angiotensin system	23	12	10	0.8333333333333334	0.0011589237125869192	0	0	2.9277366981556035e-29	9.368757434097932e-27
KEGG_2021_Human	gpt-3.5-turbo-0125	Retinol metabolism	68	27	15	0.5555555555555556	0.0034263831502569786	1	0	3.549184508167025e-31	1.1357390426134481e-28
KEGG_2021_Human	gpt-3.5-turbo-0125	Retrograde endocannabinoid signaling	148	30	14	0.4666666666666667	0.007457422150559306	7	0	1.2780644798225353e-22	4.089806335432113e-20
KEGG_2021_Human	gpt-3.5-turbo-0125	Rheumatoid arthritis	93	16	5	0.3125	0.004686082837851456	0	0	8.699903425474598e-09	2.7839690961518714e-06
KEGG_2021_Human	gpt-3.5-turbo-0125	Riboflavin metabolism	8	5	2	0.4	0.0004031039000302328	1	0	1.4221695864200827e-06	0.00045509426765442647
KEGG_2021_Human	gpt-3.5-turbo-0125	Ribosome	158	17	10	0.5882352941176471	0.007961302025597097	1	1	1.539282459080037e-17	4.925703869056118e-15
KEGG_2021_Human	gpt-3.5-turbo-0125	Ribosome biogenesis in eukaryotes	108	30	0	0.0	0.0054419026504081425	0	0	1.0	1.0
KEGG_2021_Human	gpt-3.5-turbo-0125	SNARE interactions in vesicular transport	33	40	20	0.5	0.0016628035876247102	3	0	2.2055920483489773e-48	7.057894554716727e-46
KEGG_2021_Human	gpt-3.5-turbo-0125	Salivary secretion	93	7	2	0.2857142857142857	0.004686082837851456	1	0	0.00045349288368372494	0.14511772277879198
KEGG_2021_Human	gpt-3.5-turbo-0125	Salmonella infection	249	8	4	0.5	0.012546608888440995	0	0	1.711197861341612e-06	0.0005475833156293158
KEGG_2021_Human	gpt-3.5-turbo-0125	Selenocompound metabolism	17	30	3	0.1	0.0008565957875642446	6	0	2.094774455190245e-06	0.0006703278256608784
KEGG_2021_Human	gpt-3.5-turbo-0125	Serotonergic synapse	113	23	22	0.9565217391304348	0.005693842587927038	0	0	1.2251885480526116e-49	3.920603353768357e-47
KEGG_2021_Human	gpt-3.5-turbo-0125	Shigellosis	246	32	15	0.46875	0.012395444925929658	1	0	9.20233614804919e-21	2.944747567375741e-18
KEGG_2021_Human	gpt-3.5-turbo-0125	Signaling pathways regulating pluripotency of stem cells	143	37	25	0.6756756756756757	0.007205482213040411	1	0	6.254687316273883e-46	2.0014999412076425e-43
KEGG_2021_Human	gpt-3.5-turbo-0125	Small cell lung cancer	92	10	5	0.5	0.004635694850347677	0	0	4.856286073282011e-10	1.5540115434502434e-07
KEGG_2021_Human	gpt-3.5-turbo-0125	Sphingolipid metabolism	49	12	12	1.0	0.0024690113876851758	0	7	1.2235551407579313e-32	3.91537645042538e-30
KEGG_2021_Human	gpt-3.5-turbo-0125	Sphingolipid signaling pathway	119	30	9	0.3	0.0059961705129497125	9	2	1.0004326070247626e-13	3.20138434247924e-11
KEGG_2021_Human	gpt-3.5-turbo-0125	Spinocerebellar ataxia	143	15	7	0.4666666666666667	0.007205482213040411	0	0	5.608150064874789e-12	1.7946080207599324e-09
KEGG_2021_Human	gpt-3.5-turbo-0125	Spliceosome	150	7	7	1.0	0.0075581981255668645	0	0	1.290496339757478e-15	4.1295882872239295e-13
KEGG_2021_Human	gpt-3.5-turbo-0125	Staphylococcus aureus infection	95	34	7	0.20588235294117646	0.004786858812859014	3	5	2.3018469301365366e-10	7.365910176436917e-08
KEGG_2021_Human	gpt-3.5-turbo-0125	Starch and sucrose metabolism	36	18	13	0.7222222222222222	0.0018139675501360475	2	29	1.7013289430923103e-33	5.444252617895393e-31
KEGG_2021_Human	gpt-3.5-turbo-0125	Steroid biosynthesis	20	10	0	0.0	0.001007759750075582	0	0	1.0	1.0
KEGG_2021_Human	gpt-3.5-turbo-0125	Steroid hormone biosynthesis	61	33	12	0.36363636363636365	0.003073667237730525	0	1	7.86914783706865e-23	2.518127307861968e-20
KEGG_2021_Human	gpt-3.5-turbo-0125	Sulfur metabolism	10	29	5	0.1724137931034483	0.000503879875037791	2	0	1.1641019215150808e-12	3.7251261488482586e-10
KEGG_2021_Human	gpt-3.5-turbo-0125	Sulfur relay system	8	15	3	0.2	0.0004031039000302328	1	0	1.954056696443913e-08	6.252981428620521e-06
KEGG_2021_Human	gpt-3.5-turbo-0125	Synaptic vesicle cycle	78	30	7	0.23333333333333334	0.0039302630252947696	1	0	2.139706217978016e-11	6.847059897529651e-09
KEGG_2021_Human	gpt-3.5-turbo-0125	Synthesis and degradation of ketone bodies	10	16	6	0.375	0.000503879875037791	0	0	1.9857684799341185e-17	6.354459135789179e-15
KEGG_2021_Human	gpt-3.5-turbo-0125	Systemic lupus erythematosus	135	116	6	0.05172413793103448	0.006802378313010178	50	14	0.00014785587013815832	0.04731387844421066
KEGG_2021_Human	gpt-3.5-turbo-0125	T cell receptor signaling pathway	104	15	15	1.0	0.005240350700393026	0	0	2.3256570842235095e-35	7.44210266951523e-33
KEGG_2021_Human	gpt-3.5-turbo-0125	TGF-beta signaling pathway	94	13	10	0.7692307692307693	0.004736470825355235	0	0	1.0284594974067848e-21	3.2910703917017113e-19
KEGG_2021_Human	gpt-3.5-turbo-0125	TNF signaling pathway	112	12	11	0.9166666666666666	0.005643454600423259	1	0	1.4194355155233793e-24	4.542193649674814e-22
KEGG_2021_Human	gpt-3.5-turbo-0125	Taste transduction	86	8	6	0.75	0.004333366925325002	1	1	1.5824114492379306e-13	5.0637166375613783e-11
KEGG_2021_Human	gpt-3.5-turbo-0125	Taurine and hypotaurine metabolism	11	8	1	0.125	0.0005542678625415701	1	0	0.0044287800336744705	1.0
KEGG_2021_Human	gpt-3.5-turbo-0125	Terpenoid backbone biosynthesis	22	5	4	0.8	0.0011085357250831401	0	0	5.68128042937053e-12	1.8180097373985696e-09
KEGG_2021_Human	gpt-3.5-turbo-0125	Th1 and Th2 cell differentiation	92	17	13	0.7647058823529411	0.004635694850347677	1	0	4.692844647109264e-28	1.5017102870749646e-25
KEGG_2021_Human	gpt-3.5-turbo-0125	Th17 cell differentiation	107	15	12	0.8	0.005391514662904363	0	1	1.5287363617234464e-25	4.891956357515028e-23
KEGG_2021_Human	gpt-3.5-turbo-0125	Thermogenesis	232	9	6	0.6666666666666666	0.01169001310087675	0	0	2.093653898338999e-10	6.699692474684797e-08
KEGG_2021_Human	gpt-3.5-turbo-0125	Thiamine metabolism	15	51	1	0.0196078431372549	0.0007558198125566865	45	3	0.03790233832979073	1.0
KEGG_2021_Human	gpt-3.5-turbo-0125	Thyroid cancer	37	20	5	0.25	0.0018643555376398266	4	0	2.6069777869420454e-10	8.342328918214546e-08
KEGG_2021_Human	gpt-3.5-turbo-0125	Thyroid hormone signaling pathway	121	13	9	0.6923076923076923	0.006096946487957271	0	0	6.3644671855873744e-18	2.0366294993879597e-15
KEGG_2021_Human	gpt-3.5-turbo-0125	Thyroid hormone synthesis	75	41	13	0.3170731707317073	0.0037790990627834323	4	0	1.8220678660879322e-22	5.830617171481383e-20
KEGG_2021_Human	gpt-3.5-turbo-0125	Tight junction	169	22	13	0.5909090909090909	0.008515569888138667	2	0	4.0274405720919597e-22	1.2887809830694272e-19
KEGG_2021_Human	gpt-3.5-turbo-0125	Toll-like receptor signaling pathway	104	19	15	0.7894736842105263	0.005240350700393026	3	0	8.862697725497395e-32	2.836063272159166e-29
KEGG_2021_Human	gpt-3.5-turbo-0125	Toxoplasmosis	112	10	7	0.7	0.005643454600423259	0	0	1.855791684831806e-14	5.93853339146178e-12
KEGG_2021_Human	gpt-3.5-turbo-0125	Transcriptional misregulation in cancer	192	31	5	0.16129032258064516	0.009674493600725587	17	0	1.1673428845670384e-05	0.0037354972306145227
KEGG_2021_Human	gpt-3.5-turbo-0125	Tryptophan metabolism	42	34	9	0.2647058823529412	0.002116295475158722	2	2	1.7476454787236883e-17	5.592465531915802e-15
KEGG_2021_Human	gpt-3.5-turbo-0125	Tuberculosis	180	18	7	0.3888888888888889	0.009069837750680237	1	0	1.3993050257089195e-10	4.4777760822685424e-08
KEGG_2021_Human	gpt-3.5-turbo-0125	Type I diabetes mellitus	43	8	4	0.5	0.002166683462662501	0	0	1.3400706798686156e-09	4.2882261755795703e-07
