model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-3.5-turbo-0125	KEGG_2021_Human	MAPK signaling pathway, T cell receptor signaling pathway	MAPK signaling pathway, T cell receptor signaling pathway	MAPK signaling pathway, Insulin signaling pathway, NF-kappaB signaling pathway, Ras signaling pathway, Protein kinase C signaling pathway	0.625	0.42857142857142855	0.7524999431813402	LLM2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	GABAergic synapse, Glycerophospholipid metabolism	GABAergic synapse, Glycerophospholipid metabolism	GABAergic synapse, Glycerophospholipid metabolism, cAMP signaling pathway	1.0	1.0	0.8648621967375085	LLM2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Axon guidance, TGF-beta signaling pathway	Axon guidance, TGF-beta signaling pathway	Axon guidance, TGF-beta signaling pathway, BMP signaling pathway, Wnt signaling pathway	1.0	1.0	0.9057666725091742	LLM2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	GABAergic synapse, Hedgehog signaling pathway	GABAergic synapse, Hedgehog signaling pathway	Regulation of GABA receptor activity, GABA receptor signaling pathway, Regulation of GABA-A receptor activity, GABA-A receptor clustering, GABAergic synapse, Regulation of synaptic transmission, GABAergic, Type A gamma-aminobutyric acid receptor complex, Positive regulation of GABA-A receptor activity, Regulation of GABAergic synaptic transmission, GABAergic synaptic transmission, GABA receptor binding, GABA receptor activity, Positive regulation of GABA-A receptor signaling pathway, GABA-A receptor activity, GABA-A receptor complex, Negative regulation of smoothened signaling pathway, Intracellular cAMP-mediated signaling, cAMP signaling pathway, Positive regulation of cAMP signaling pathway, Sonic hedgehog signaling pathway, Conditional loss of smoothened signaling pathway, Hedgehog signaling pathway, Modulation of chemical synaptic transmission, Positive regulation of cAMP-dependent protein kinase activity, Negative regulation of Hedgehog receptor activity, Regulation of ion transmembrane transport, Positive regulation of G-protein coupled receptor protein signaling pathway, Negative regulation of Hedgehog signaling pathway, Negative regulation of Hedgehog signaling pathway, Positive regulation of receptor internalization, Protein glutaminase activity	1.0	0.75	0.6760145834291771	LLM2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	DNA replication, Wnt signaling pathway	DNA replication, Wnt signaling pathway	Wnt signaling pathway, DNA replication, Cell cycle	1.0	0.75	0.8290389841753847	LLM2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Non-homologous end-joining, Renin-angiotensin system	Non-homologous end-joining, Renin-angiotensin system	Response to renin, Renin-angiotensin cascade, Renin-angiotensin system, Cellular response to renin, Angiotensin catabolic process, Non-homologous end joining, Angiotensin clearance activity, Cellular response to angiotensin, Angiotensin maturation, Angiotensin-activated signaling pathway, Angiotensin receptor signaling pathway, Peptidyl-dipeptidase activity, Endopeptidase activity, DNA ligase IV complex, DNA ligase IV complex, Angiotensin receptor binding, Peptidase activity, Chymotrypsin activity	1.0	0.8333333333333334	0.6527380698693321	LLM2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Arginine and proline metabolism, Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	Arginine and proline metabolism, Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Arginine and proline metabolism, Spermine biosynthesis, Polyamine metabolism, Spermidine biosynthesis, Nitric oxide biosynthesis, Small molecule catabolic process, Diamine catabolic process, Proline biosynthesis, Monoamine catabolic process, Histamine metabolism, Aldehyde detoxification, Serotonin metabolic process	1.0	0.8571428571428571	0.7785748238926506	LLM2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Base excision repair, Fatty acid degradation	Base excision repair, Fatty acid degradation	Fatty acid oxidation, Alcohol metabolic process, Base excision repair	0.8333333333333334	0.6	0.7612987708726034	LLM2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	DNA replication, Renin-angiotensin system	DNA replication, Renin-angiotensin system	DNA replication, Renin-angiotensin system, MCM complex, Nucleotide excision repair	1.0	1.0	0.8167503169884294	LLM2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	GABAergic synapse, MAPK signaling pathway	GABAergic synapse, MAPK signaling pathway	MAPK signaling pathway, calcium signaling pathway, Ras signaling pathway, NF-kappa B signaling pathway	0.6	0.5	0.5944647177236057	LLM2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Axon guidance, Notch signaling pathway	Axon guidance, Notch signaling pathway	Axon guidance, Notch signaling pathway, Wnt signaling pathway, MAPK signaling pathway	1.0	1.0	0.8728553583293772	LLM2geneset
gpt-3.5-turbo-0125	KEGG_2021_Human	Antigen processing and presentation, T cell receptor signaling pathway	Antigen processing and presentation, T cell receptor signaling pathway	Antigen processing and presentation, Natural killer cell mediated cytotoxicity, Ras signaling pathway, T cell receptor signaling pathway, Protein processing in endoplasmic reticulum	1.0	0.875	0.7937901075671274	LLM2geneset
gpt-3.5-turbo-0125	Reactome_2022	Mitochondrial Protein Import R-HSA-1268020, Mitochondrial tRNA Aminoacylation R-HSA-379726	Mitochondrial Protein Import, Mitochondrial tRNA Aminoacylation	Mitochondrial protein import and assembly	0.5	0.4	0.7558897803436728	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Serotonin And Melatonin Biosynthesis R-HSA-209931, Vitamin B2 (Riboflavin) Metabolism R-HSA-196843	Serotonin And Melatonin Biosynthesis, Vitamin B2 (Riboflavin) Metabolism	Neurotransmitter biosynthesis and regulation	0.25	0.0	0.5718857598437963	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Mitochondrial Calcium Ion Transport R-HSA-8949215, Mitochondrial tRNA Aminoacylation R-HSA-379726	Mitochondrial Calcium Ion Transport, Mitochondrial tRNA Aminoacylation	Mitochondrial Protein Quality Control and Energy Metabolism	0.14285714285714285	0.0	0.6286858986068347	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Mitochondrial Translation Initiation R-HSA-5368286, Triglyceride Biosynthesis R-HSA-75109	Mitochondrial Translation Initiation, Triglyceride Biosynthesis	Mitochondrial protein translation and biogenesis	0.4	0.0	0.6952616483536586	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409, Ubiquinol Biosynthesis R-HSA-2142789	Mitochondrial Iron-Sulfur Cluster Biogenesis, Ubiquinol Biosynthesis	Iron-sulfur cluster biogenesis	0.5714285714285714	0.5	0.7683996289506856	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Interleukin-2 Signaling R-HSA-9020558, Vitamin D (Calciferol) Metabolism R-HSA-196791	Interleukin-2 Signaling, Vitamin D (Calciferol) Metabolism	Immune cell signaling and response	0.14285714285714285	0.0	0.5416925052168975	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Molybdenum Cofactor Biosynthesis R-HSA-947581, Zinc Transporters R-HSA-435354	Molybdenum Cofactor Biosynthesis, Zinc Transporters	Metal ion transport and cofactor biosynthesis	0.6	0.25	0.7128096646794371	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Sulfur Amino Acid Metabolism R-HSA-1614635, Telomere Maintenance R-HSA-157579	Sulfur Amino Acid Metabolism, Telomere Maintenance	Telomere maintenance and DNA replication	0.3333333333333333	0.2	0.5637831401852714	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, Urea Cycle R-HSA-70635	Coenzyme A Biosynthesis, Urea Cycle	Urea cycle and amino acid metabolism	0.4	0.25	0.6356505042358445	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Heme Biosynthesis R-HSA-189451, MTOR Signaling R-HSA-165159	Heme Biosynthesis, MTOR Signaling	Regulation of mTOR signaling pathway	0.5	0.3333333333333333	0.6045321366213279	GSAI
gpt-3.5-turbo-0125	Reactome_2022	DNA Replication Initiation R-HSA-68952, Ubiquinol Biosynthesis R-HSA-2142789	DNA Replication Initiation, Ubiquinol Biosynthesis	DNA replication and repair	0.4	0.25	0.5723513741842355	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Serine Biosynthesis R-HSA-977347, Vitamin B2 (Riboflavin) Metabolism R-HSA-196843	Serine Biosynthesis, Vitamin B2 (Riboflavin) Metabolism	One-carbon metabolism and nucleotide biosynthesis	0.3333333333333333	0.0	0.5556990471917067	GSAI
gpt-3.5-turbo-0125	Reactome_2022	DNA Replication Initiation R-HSA-68952, Metabolism Of Nucleotides R-HSA-15869	DNA Replication Initiation, Metabolism Of Nucleotides	Nucleotide metabolism and biosynthesis	0.3333333333333333	0.0	0.6376263287259532	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Branched-chain Amino Acid Catabolism R-HSA-70895, Signaling By Hippo R-HSA-2028269	Branched-chain Amino Acid Catabolism, Signaling By Hippo	Branched-chain amino acid metabolism	0.5	0.42857142857142855	0.6849839535468931	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Centrosome Maturation R-HSA-380287, Signaling By Leptin R-HSA-2586552	Centrosome Maturation, Signaling By Leptin	Centrosome biogenesis and microtubule organization	0.2	0.0	0.5587420318240408	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Branched-chain Amino Acid Catabolism R-HSA-70895, tRNA Modification In Nucleus And Cytosol R-HSA-6782315	Branched-chain Amino Acid Catabolism, tRNA Modification In Nucleus And Cytosol	tRNA modification and amino acid metabolism	0.45454545454545453	0.2	0.6951144548899018	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Centrosome Maturation R-HSA-380287, Interleukin-2 Signaling R-HSA-9020558	Centrosome Maturation, Interleukin-2 Signaling	Microtubule organization and regulation	0.0	0.0	0.43904563869206253	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273, Metabolism Of Nucleotides R-HSA-15869	Cholesterol Biosynthesis, Metabolism Of Nucleotides	Purine and Pyrimidine Metabolism	0.2	0.0	0.5280607753533381	GSAI
gpt-3.5-turbo-0125	Reactome_2022	DNA Replication Initiation R-HSA-68952, Ephrin Signaling R-HSA-3928664	DNA Replication Initiation, Ephrin Signaling	Cell division and cytoskeletal rearrangement	0.0	0.0	0.44578230333416635	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Inositol Phosphate Metabolism R-HSA-1483249, Triglyceride Biosynthesis R-HSA-75109	Inositol Phosphate Metabolism, Triglyceride Biosynthesis	Lipid metabolism and signaling network	0.2	0.0	0.5731882591013155	GSAI
gpt-3.5-turbo-0125	Reactome_2022	DNA Methylation R-HSA-5334118, Estrogen Biosynthesis R-HSA-193144	DNA Methylation, Estrogen Biosynthesis	Chromatin remodeling and epigenetic regulation	0.0	0.0	0.4854706794778005	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273, Mitochondrial Calcium Ion Transport R-HSA-8949215	Cholesterol Biosynthesis, Mitochondrial Calcium Ion Transport	Cholesterol biosynthesis and mitochondrial function	0.5	0.2	0.7944858257348955	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Gap Junction Assembly R-HSA-190861, Mitochondrial Translation Initiation R-HSA-5368286	Gap Junction Assembly, Mitochondrial Translation Initiation	Mitochondrial Ribosome Biogenesis	0.16666666666666666	0.0	0.5717916075816397	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868, Metabolism Of Nucleotides R-HSA-15869	Fatty Acid Metabolism, Metabolism Of Nucleotides	Fatty acid metabolism and lipid biosynthesis	0.5	0.4	0.7498474216158704	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Cobalamin (Cbl) Metabolism R-HSA-9759218, Serotonin And Melatonin Biosynthesis R-HSA-209931	Cobalamin (Cbl) Metabolism, Serotonin And Melatonin Biosynthesis	Methionine and serotonin metabolism	0.42857142857142855	0.0	0.6992572402518376	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Creatine Metabolism R-HSA-71288, DNA Replication R-HSA-69306	Creatine Metabolism, DNA Replication	DNA replication and repair	0.5	0.3333333333333333	0.49384208679344643	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, RNA Polymerase III Transcription Initiation R-HSA-76046	Coenzyme A Biosynthesis, RNA Polymerase III Transcription Initiation	Nucleotide biosynthesis and RNA transcription	0.375	0.0	0.6627262480106967	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Glycosphingolipid Metabolism R-HSA-1660662, Mitochondrial tRNA Aminoacylation R-HSA-379726	Glycosphingolipid Metabolism, Mitochondrial tRNA Aminoacylation	Sphingolipid metabolism and lysosomal function	0.2	0.0	0.6565806558840384	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Phenylalanine And Tyrosine Metabolism R-HSA-8963691, Urea Cycle R-HSA-70635	Phenylalanine And Tyrosine Metabolism, Urea Cycle	Urea cycle and amino acid metabolism	0.6666666666666666	0.2	0.6824036312913797	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Gap Junction Assembly R-HSA-190861, tRNA Modification In Mitochondrion R-HSA-6787450	Gap Junction Assembly, tRNA Modification In Mitochondrion	Gap junction formation and intercellular communication	0.2857142857142857	0.16666666666666666	0.5644211063610933	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Gap Junction Assembly R-HSA-190861, rRNA Processing In Mitochondrion R-HSA-8868766	Gap Junction Assembly, rRNA Processing In Mitochondrion	Mitochondrial RNA processing and ribosomal assembly	0.2857142857142857	0.0	0.7335406012952065	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Mitochondrial tRNA Aminoacylation R-HSA-379726, Synthesis Of Bile Acids And Bile Salts Via 24-Hydroxycholesterol R-HSA-193775	Mitochondrial tRNA Aminoacylation, Synthesis Of Bile Acids And Bile Salts Via 24-Hydroxycholesterol	Fatty Acid Metabolism and Bile Acid Synthesis	0.3076923076923077	0.16666666666666666	0.6567014035059892	GSAI
gpt-3.5-turbo-0125	Reactome_2022	DNA Replication Initiation R-HSA-68952, Inositol Phosphate Metabolism R-HSA-1483249	DNA Replication Initiation, Inositol Phosphate Metabolism	Inositol and Phosphoinositide Signaling Pathway Regulation	0.16666666666666666	0.0	0.5963988423501532	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741, RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism, RNA Polymerase III Transcription Initiation From Type 3 Promoter	Cobalamin (Vitamin B12) metabolism	0.25	0.06666666666666667	0.6600035940308215	GSAI
gpt-3.5-turbo-0125	Reactome_2022	RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071, Synthesis Of Bile Acids And Bile Salts Via 24-Hydroxycholesterol R-HSA-193775	RNA Polymerase III Transcription Initiation From Type 3 Promoter, Synthesis Of Bile Acids And Bile Salts Via 24-Hydroxycholesterol	Lipid metabolism and cholesterol regulation	0.05263157894736842	0.0	0.4773272520850217	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Amino Acid Transport Across Plasma Membrane R-HSA-352230, Triglyceride Biosynthesis R-HSA-75109	Amino Acid Transport Across Plasma Membrane, Triglyceride Biosynthesis	Lipid metabolism and transport	0.125	0.0	0.5526294812426766	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Extracellular Matrix Organization R-HSA-1474244, RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071	Extracellular Matrix Organization, RNA Polymerase III Transcription Initiation From Type 3 Promoter	Extracellular matrix remodeling and cell adhesion	0.16666666666666666	0.09090909090909091	0.5317724012457254	GSAI
gpt-3.5-turbo-0125	Reactome_2022	DNA Replication Initiation R-HSA-68952, Estrogen Biosynthesis R-HSA-193144	DNA Replication Initiation, Estrogen Biosynthesis	DNA Replication Process	0.4	0.25	0.5104645593751265	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Mitochondrial Calcium Ion Transport R-HSA-8949215, Telomere Maintenance R-HSA-157579	Mitochondrial Calcium Ion Transport, Telomere Maintenance	DNA Replication and Repair	0.0	0.0	0.38932393967231904	GSAI
gpt-3.5-turbo-0125	Reactome_2022	DNA Methylation R-HSA-5334118, RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071	DNA Methylation, RNA Polymerase III Transcription Initiation From Type 3 Promoter	Transcription and RNA polymerase complex assembly	0.2727272727272727	0.1	0.5875815766874039	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Phospholipid Metabolism R-HSA-1483257, Signaling By Hippo R-HSA-2028269	Phospholipid Metabolism, Signaling By Hippo	Phospholipid metabolism and membrane dynamics	0.4	0.25	0.6715094210567157	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741, Melanin Biosynthesis R-HSA-5662702	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism, Melanin Biosynthesis	Vitamin B12 Metabolism	0.3333333333333333	0.125	0.6572761512232409	GSAI
gpt-3.5-turbo-0125	Reactome_2022	Citric Acid Cycle (TCA Cycle) R-HSA-71403, MTOR Signaling R-HSA-165159	Citric Acid Cycle (TCA Cycle), MTOR Signaling	Cellular metabolism and energy regulation	0.0	0.0	0.4608677459813576	GSAI
