model	library	gt_name	gsai_name	gsai_ROUGE1	gsai_ROUGE2	gsai_ROUGEL	gsai_csim
gpt-3.5-turbo-0125	KEGG_2021_Human	Neutrophil extracellular trap formation	Blood Coagulation	0.0	0.0	0.0	0.2660239131054526
gpt-3.5-turbo-0125	KEGG_2021_Human	Nicotinate and nicotinamide metabolism	NAD+ biosynthesis and regulation	0.25	0.0	0.25	0.5527268495705872
gpt-3.5-turbo-0125	KEGG_2021_Human	Nicotine addiction	GABAergic Synaptic Transmission	0.0	0.0	0.0	0.22024887699689832
gpt-3.5-turbo-0125	KEGG_2021_Human	Nitrogen metabolism	Glutamine metabolism and urea cycle regulation	0.5	0.0	0.25	0.6254054218512556
gpt-3.5-turbo-0125	KEGG_2021_Human	Non-alcoholic fatty liver disease	Mitochondrial Electron Transport Chain and Cellular Respiration	0.0	0.0	0.0	0.20019263592466702
gpt-3.5-turbo-0125	KEGG_2021_Human	Non-homologous end-joining	Non-Homologous End Joining (NHEJ)	1.0	1.0	0.888888888888889	0.8692091877450021
gpt-3.5-turbo-0125	KEGG_2021_Human	Non-small cell lung cancer	Cell Cycle Regulation and DNA Damage Response	0.2	0.0	0.16666666666666666	0.2219153472108336
gpt-3.5-turbo-0125	KEGG_2021_Human	Notch signaling pathway	Notch signaling pathway regulation	1.0	1.0	0.8571428571428571	0.8466460541277848
gpt-3.5-turbo-0125	KEGG_2021_Human	Nucleotide excision repair	Nucleotide Excision Repair	1.0	1.0	1.0	0.9999988312045587
gpt-3.5-turbo-0125	KEGG_2021_Human	Olfactory transduction	Olfactory signal transduction	1.0	0.0	0.8	0.8868724686545115
gpt-3.5-turbo-0125	KEGG_2021_Human	One carbon pool by folate	One-Carbon Metabolism and Nucleotide Biosynthesis	0.4	0.25	0.3636363636363636	0.6368883026102548
gpt-3.5-turbo-0125	KEGG_2021_Human	Oocyte meiosis	Cell Cycle Regulation	0.0	0.0	0.0	0.371889917928235
gpt-3.5-turbo-0125	KEGG_2021_Human	Osteoclast differentiation	Immune response signaling cascade	0.0	0.0	0.0	0.3026976064678916
gpt-3.5-turbo-0125	KEGG_2021_Human	Other glycan degradation	Lysosomal Glycan Degradation	0.6666666666666666	0.5	0.6666666666666666	0.7974283880810624
gpt-3.5-turbo-0125	KEGG_2021_Human	Other types of O-glycan biosynthesis	Protein glycosylation	0.0	0.0	0.0	0.4996637022099647
gpt-3.5-turbo-0125	KEGG_2021_Human	Ovarian steroidogenesis	Steroid hormone biosynthesis	0.0	0.0	0.0	0.6578698901488642
gpt-3.5-turbo-0125	KEGG_2021_Human	Oxidative phosphorylation	Oxidative Phosphorylation	1.0	1.0	1.0	0.9999989370259486
gpt-3.5-turbo-0125	KEGG_2021_Human	Oxytocin signaling pathway	Calcium signaling and cellular response coordination	0.3333333333333333	0.0	0.2222222222222222	0.4378756607274239
gpt-3.5-turbo-0125	KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	T Cell Receptor Signaling Cascade	0.0	0.0	0.0	0.32811631518168144
gpt-3.5-turbo-0125	KEGG_2021_Human	PI3K-Akt signaling pathway	Cell Growth and Proliferation Regulation	0.0	0.0	0.0	0.3784317543467226
gpt-3.5-turbo-0125	KEGG_2021_Human	PPAR signaling pathway	Fatty acid metabolism and lipid homeostasis	0.0	0.0	0.0	0.4058456304383693
gpt-3.5-turbo-0125	KEGG_2021_Human	Pancreatic cancer	Cell Cycle Regulation and Tumor Suppression	0.0	0.0	0.0	0.2818252059740206
gpt-3.5-turbo-0125	KEGG_2021_Human	Pancreatic secretion	Digestive enzyme secretion and regulation	0.5	0.0	0.28571428571428575	0.6111075240811947
gpt-3.5-turbo-0125	KEGG_2021_Human	Pantothenate and CoA biosynthesis	Coenzyme A biosynthesis	0.25	0.0	0.28571428571428575	0.7251302392203642
gpt-3.5-turbo-0125	KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	Calcium signaling cascade and bone homeostasis	0.16666666666666666	0.0	0.16666666666666666	0.41876854692233123
gpt-3.5-turbo-0125	KEGG_2021_Human	Parkinson disease	Mitochondrial Electron Transport Chain	0.0	0.0	0.0	0.22403396405462994
gpt-3.5-turbo-0125	KEGG_2021_Human	Pathogenic Escherichia coli infection	Cellular Signal Transduction Pathway Integration	0.0	0.0	0.0	0.2250414106276445
gpt-3.5-turbo-0125	KEGG_2021_Human	Pathways in cancer	Cellular Signaling and Regulation	0.0	0.0	0.0	0.4215383526011707
gpt-3.5-turbo-0125	KEGG_2021_Human	Pathways of neurodegeneration	Autophagy regulation and protein degradation	0.0	0.0	0.0	0.4273030034207628
gpt-3.5-turbo-0125	KEGG_2021_Human	Pentose and glucuronate interconversions	Xenobiotic metabolism	0.0	0.0	0.0	0.32953652604711414
gpt-3.5-turbo-0125	KEGG_2021_Human	Pentose phosphate pathway	Pentose phosphate pathway	1.0	1.0	1.0	0.9994863684490767
gpt-3.5-turbo-0125	KEGG_2021_Human	Peroxisome	Peroxisomal fatty acid oxidation and lipid metabolism	1.0	0.0	0.25	0.6051661814703793
gpt-3.5-turbo-0125	KEGG_2021_Human	Pertussis	Innate immune response signaling	0.0	0.0	0.0	0.1398456555435048
gpt-3.5-turbo-0125	KEGG_2021_Human	Phagosome	Antigen processing and presentation	0.0	0.0	0.0	0.3146305863642358
gpt-3.5-turbo-0125	KEGG_2021_Human	Phenylalanine metabolism	Amine metabolism and catabolism	0.5	0.0	0.3333333333333333	0.5336641037057268
gpt-3.5-turbo-0125	KEGG_2021_Human	Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism and Catabolism	0.2	0.0	0.20000000000000004	0.46650897942546204
gpt-3.5-turbo-0125	KEGG_2021_Human	Phosphatidylinositol signaling system	Inositol phospholipid signaling pathway	0.3333333333333333	0.0	0.28571428571428575	0.7646228765191223
gpt-3.5-turbo-0125	KEGG_2021_Human	Phospholipase D signaling pathway	GPCR signaling pathway	0.5	0.3333333333333333	0.5714285714285715	0.627661936504761
gpt-3.5-turbo-0125	KEGG_2021_Human	Phosphonate and phosphinate metabolism	Phosphatidylcholine biosynthesis	0.0	0.0	0.0	0.4452068529599874
gpt-3.5-turbo-0125	KEGG_2021_Human	Phototransduction	Phototransduction cascade regulation	1.0	0.0	0.5	0.7216030129518747
gpt-3.5-turbo-0125	KEGG_2021_Human	Platelet activation	Cellular Signaling Cascade	0.0	0.0	0.0	0.41533108508263333
gpt-3.5-turbo-0125	KEGG_2021_Human	Porphyrin and chlorophyll metabolism	Heme biosynthesis and porphyrin metabolism	0.75	0.0	0.4444444444444445	0.7743225486257156
gpt-3.5-turbo-0125	KEGG_2021_Human	Primary bile acid biosynthesis	Bile acid synthesis and cholesterol metabolism	0.5	0.3333333333333333	0.4	0.7741629538762003
gpt-3.5-turbo-0125	KEGG_2021_Human	Primary immunodeficiency	Antigen presentation and immune response coordination	0.0	0.0	0.0	0.34971595607910994
gpt-3.5-turbo-0125	KEGG_2021_Human	Prion disease	Mitochondrial Electron Transport Chain and Oxidative Phosphorylation	0.0	0.0	0.0	0.14114440713980858
gpt-3.5-turbo-0125	KEGG_2021_Human	Progesterone-mediated oocyte maturation	Cell Cycle Regulation	0.0	0.0	0.0	0.2910361283961064
gpt-3.5-turbo-0125	KEGG_2021_Human	Prolactin signaling pathway	Signaling Cascade Regulation and Cell Growth	0.3333333333333333	0.0	0.2222222222222222	0.5467919085864257
gpt-3.5-turbo-0125	KEGG_2021_Human	Propanoate metabolism	Branched-chain amino acid metabolism	0.5	0.0	0.28571428571428575	0.5054991164602398
gpt-3.5-turbo-0125	KEGG_2021_Human	Prostate cancer	Cell Growth and Proliferation Signaling Pathway	0.0	0.0	0.0	0.2763555543587125
gpt-3.5-turbo-0125	KEGG_2021_Human	Proteasome	Proteasome-mediated protein degradation	1.0	0.0	0.4	0.7471701491384657
gpt-3.5-turbo-0125	KEGG_2021_Human	Protein digestion and absorption	Extracellular matrix organization and proteolysis	0.25	0.0	0.22222222222222224	0.38163638678301126
gpt-3.5-turbo-0125	KEGG_2021_Human	Protein export	Protein targeting and translocation	0.5	0.0	0.3333333333333333	0.5584775685031524
gpt-3.5-turbo-0125	KEGG_2021_Human	Protein processing in endoplasmic reticulum	Protein Folding and Quality Control Pathways	0.2	0.0	0.1818181818181818	0.5477355257668751
gpt-3.5-turbo-0125	KEGG_2021_Human	Proteoglycans in cancer	Wnt signaling pathway and cell fate determination	0.0	0.0	0.0	0.23652277084685755
gpt-3.5-turbo-0125	KEGG_2021_Human	Proximal tubule bicarbonate reclamation	Citric acid cycle and ion transport regulation	0.0	0.0	0.0	0.3043542863708524
gpt-3.5-turbo-0125	KEGG_2021_Human	Purine metabolism	Nucleotide metabolism and signaling	0.5	0.0	0.3333333333333333	0.6210784334706567
gpt-3.5-turbo-0125	KEGG_2021_Human	Pyrimidine metabolism	Nucleotide metabolism and salvage pathway	0.5	0.0	0.28571428571428575	0.6224985653335195
gpt-3.5-turbo-0125	KEGG_2021_Human	Pyruvate metabolism	Citric acid cycle and gluconeogenesis	0.0	0.0	0.0	0.48466338531656394
gpt-3.5-turbo-0125	KEGG_2021_Human	RIG-I-like receptor signaling pathway	Innate immune response activation	0.0	0.0	0.0	0.4429685736474234
gpt-3.5-turbo-0125	KEGG_2021_Human	RNA degradation	mRNA Decay and RNA Processing	0.5	0.0	0.28571428571428575	0.6090557356678676
gpt-3.5-turbo-0125	KEGG_2021_Human	RNA polymerase	Transcription by RNA polymerases I, II, and III	1.0	1.0	0.4	0.5672616974071443
gpt-3.5-turbo-0125	KEGG_2021_Human	RNA transport	mRNA Export and Translation Regulation	0.0	0.0	0.0	0.4310704781784387
gpt-3.5-turbo-0125	KEGG_2021_Human	Rap1 signaling pathway	Cellular Signaling via MAPK Pathway	0.6666666666666666	0.0	0.5	0.5741298869638068
gpt-3.5-turbo-0125	KEGG_2021_Human	Ras signaling pathway	Cell Signaling Cascade	0.3333333333333333	0.0	0.3333333333333333	0.5667599678345262
gpt-3.5-turbo-0125	KEGG_2021_Human	Regulation of actin cytoskeleton	Actin cytoskeleton organization and cell motility  	0.5	0.3333333333333333	0.4	0.652034890165403
gpt-3.5-turbo-0125	KEGG_2021_Human	Regulation of lipolysis in adipocytes	Adipocyte metabolism and signaling	0.2	0.0	0.22222222222222224	0.6146339368281508
gpt-3.5-turbo-0125	KEGG_2021_Human	Relaxin signaling pathway	Cellular Signaling and Transcriptional Regulation	0.3333333333333333	0.0	0.25	0.45135743448213683
gpt-3.5-turbo-0125	KEGG_2021_Human	Renal cell carcinoma	Cellular Signaling Cascade	0.0	0.0	0.0	0.2618606067494144
gpt-3.5-turbo-0125	KEGG_2021_Human	Renin secretion	Cardiovascular regulation and calcium signaling  	0.0	0.0	0.0	0.34338191972684295
gpt-3.5-turbo-0125	KEGG_2021_Human	Renin-angiotensin system	Renin-angiotensin system regulation	1.0	1.0	0.8571428571428571	0.8057127848321545
gpt-3.5-turbo-0125	KEGG_2021_Human	Retinol metabolism	Xenobiotic metabolism and detoxification	0.5	0.0	0.3333333333333333	0.42045644637851975
gpt-3.5-turbo-0125	KEGG_2021_Human	Retrograde endocannabinoid signaling	System of unrelated proteins	0.0	0.0	0.0	0.2685851027257401
gpt-3.5-turbo-0125	KEGG_2021_Human	Rheumatoid arthritis	Immune response modulation and cytokine signaling	0.0	0.0	0.0	0.27788959052271334
gpt-3.5-turbo-0125	KEGG_2021_Human	Riboflavin metabolism	Phosphate metabolism and cellular signaling	0.5	0.0	0.28571428571428575	0.3842170165972691
gpt-3.5-turbo-0125	KEGG_2021_Human	Ribosome	Ribosome biogenesis	1.0	0.0	0.6666666666666666	0.6904089226497928
gpt-3.5-turbo-0125	KEGG_2021_Human	Ribosome biogenesis in eukaryotes	Ribosome biogenesis	0.5	0.3333333333333333	0.6666666666666666	0.8713724600127941
gpt-3.5-turbo-0125	KEGG_2021_Human	SNARE interactions in vesicular transport	Vesicle-mediated transport and membrane fusion	0.2	0.0	0.1818181818181818	0.602760144630515
gpt-3.5-turbo-0125	KEGG_2021_Human	Salivary secretion	Calcium signaling and regulation	0.0	0.0	0.0	0.2638042129097559
gpt-3.5-turbo-0125	KEGG_2021_Human	Salmonella infection	Cellular Signaling and Regulation	0.0	0.0	0.0	0.13804176545677077
gpt-3.5-turbo-0125	KEGG_2021_Human	Selenocompound metabolism	Selenocysteine biosynthesis and sulfur metabolism	0.5	0.0	0.28571428571428575	0.7052875084874013
gpt-3.5-turbo-0125	KEGG_2021_Human	Serotonergic synapse	Regulation of G protein-coupled receptor signaling	0.0	0.0	0.0	0.31836851161214896
gpt-3.5-turbo-0125	KEGG_2021_Human	Shigellosis	Innate immune response signaling	0.0	0.0	0.0	0.12608927407991644
gpt-3.5-turbo-0125	KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	Wnt signaling pathway and developmental regulation	0.42857142857142855	0.16666666666666666	0.4615384615384615	0.6091978595729011
gpt-3.5-turbo-0125	KEGG_2021_Human	Small cell lung cancer	Cell Cycle Regulation and Apoptosis	0.25	0.0	0.22222222222222224	0.2713038240658061
gpt-3.5-turbo-0125	KEGG_2021_Human	Sphingolipid metabolism	Sphingolipid Metabolism	1.0	1.0	1.0	0.9998490897061019
gpt-3.5-turbo-0125	KEGG_2021_Human	Sphingolipid signaling pathway	Cell Signaling Pathway Regulation	0.6666666666666666	0.5	0.5714285714285715	0.5866171369792662
gpt-3.5-turbo-0125	KEGG_2021_Human	Spinocerebellar ataxia	Autophagy regulation and protein degradation	0.0	0.0	0.0	0.21763155651826446
gpt-3.5-turbo-0125	KEGG_2021_Human	Spliceosome	Pre-mRNA splicing complex assembly and mRNA processing	0.0	0.0	0.0	0.5326611899658114
gpt-3.5-turbo-0125	KEGG_2021_Human	Staphylococcus aureus infection	Immune response and inflammation regulation	0.0	0.0	0.0	0.2545972042615107
gpt-3.5-turbo-0125	KEGG_2021_Human	Starch and sucrose metabolism	Glycogen metabolism and glucose homeostasis	0.5	0.0	0.22222222222222224	0.5970427739073865
gpt-3.5-turbo-0125	KEGG_2021_Human	Steroid biosynthesis	Cholesterol biosynthesis and metabolism	0.5	0.0	0.3333333333333333	0.6925713301247444
gpt-3.5-turbo-0125	KEGG_2021_Human	Steroid hormone biosynthesis	Steroid and xenobiotic metabolism	0.3333333333333333	0.0	0.28571428571428575	0.5499695844683763
gpt-3.5-turbo-0125	KEGG_2021_Human	Sulfur metabolism	Sulfur metabolism and thiol biosynthesis	1.0	1.0	0.5714285714285715	0.8329789172762161
gpt-3.5-turbo-0125	KEGG_2021_Human	Sulfur relay system	Biosynthesis of molybdenum cofactor (Moco)	0.0	0.0	0.0	0.3832666511477102
gpt-3.5-turbo-0125	KEGG_2021_Human	Synaptic vesicle cycle	Neurotransmitter release and synaptic vesicle trafficking	0.6666666666666666	0.5	0.4444444444444444	0.7030295762895007
gpt-3.5-turbo-0125	KEGG_2021_Human	Synthesis and degradation of ketone bodies	Ketogenesis and Cholesterol Biosynthesis	0.16666666666666666	0.0	0.2	0.6332584176849014
gpt-3.5-turbo-0125	KEGG_2021_Human	Systemic lupus erythematosus	Immune response and antigen presentation	0.0	0.0	0.0	0.26047207811365286
gpt-3.5-turbo-0125	KEGG_2021_Human	T cell receptor signaling pathway	T cell receptor signaling cascade	0.8	0.75	0.8000000000000002	0.8848081065520226
gpt-3.5-turbo-0125	KEGG_2021_Human	TGF-beta signaling pathway	TGF-beta signaling pathway and regulation of cell growth	1.0	1.0	0.6153846153846153	0.8263459817656782
gpt-3.5-turbo-0125	KEGG_2021_Human	TNF signaling pathway	Inflammatory Signaling Cascade	0.3333333333333333	0.0	0.3333333333333333	0.6176969170728565
gpt-3.5-turbo-0125	KEGG_2021_Human	Taste transduction	Taste perception and signal transduction	1.0	0.0	0.5714285714285715	0.8340134439488833
gpt-3.5-turbo-0125	KEGG_2021_Human	Taurine and hypotaurine metabolism	Glutamate and GABA metabolism	0.5	0.0	0.5	0.6268056284327147
gpt-3.5-turbo-0125	KEGG_2021_Human	Terpenoid backbone biosynthesis	Sterol Biosynthesis	0.3333333333333333	0.0	0.4	0.5596544428923844
gpt-3.5-turbo-0125	KEGG_2021_Human	Th1 and Th2 cell differentiation	T cell activation and signaling cascade	0.4	0.0	0.1818181818181818	0.49372719484349825
gpt-3.5-turbo-0125	KEGG_2021_Human	Th17 cell differentiation	Immune response signaling pathway	0.0	0.0	0.0	0.3974871238139002
gpt-3.5-turbo-0125	KEGG_2021_Human	Thermogenesis	Mitochondrial electron transport chain and oxidative phosphorylation	0.0	0.0	0.0	0.2820916327756074
gpt-3.5-turbo-0125	KEGG_2021_Human	Thiamine metabolism	Mitochondrial Energy Metabolism	0.5	0.0	0.4	0.48495872386769534
gpt-3.5-turbo-0125	KEGG_2021_Human	Thyroid cancer	Cell Cycle Regulation and DNA Damage Response	0.0	0.0	0.0	0.23982412991776797
gpt-3.5-turbo-0125	KEGG_2021_Human	Thyroid hormone signaling pathway	Cellular Signaling Pathway Regulation	0.5	0.3333333333333333	0.5	0.6179998169931867
gpt-3.5-turbo-0125	KEGG_2021_Human	Thyroid hormone synthesis	Cellular Redox Regulation and Signaling	0.0	0.0	0.0	0.24449173887369618
gpt-3.5-turbo-0125	KEGG_2021_Human	Tight junction	Cell Junction Assembly and Maintenance	0.5	0.0	0.28571428571428575	0.5440756036250223
gpt-3.5-turbo-0125	KEGG_2021_Human	Toll-like receptor signaling pathway	Innate Immune Response Signaling	0.2	0.0	0.22222222222222224	0.6433971852928707
gpt-3.5-turbo-0125	KEGG_2021_Human	Toxoplasmosis	Immune response signaling pathway	0.0	0.0	0.0	0.240774383251351
gpt-3.5-turbo-0125	KEGG_2021_Human	Transcriptional misregulation in cancer	Transcriptional regulation and cellular differentiation	0.25	0.0	0.22222222222222224	0.6082387144966401
gpt-3.5-turbo-0125	KEGG_2021_Human	Tryptophan metabolism	Tryptophan metabolism and catabolism	1.0	1.0	0.6666666666666666	0.8928990602081888
gpt-3.5-turbo-0125	KEGG_2021_Human	Tuberculosis	Immune response regulation and signaling	0.0	0.0	0.0	0.22140009073791783
gpt-3.5-turbo-0125	KEGG_2021_Human	Type I diabetes mellitus	Immune response regulation	0.0	0.0	0.0	0.25439782639911873
gpt-3.5-turbo-0125	KEGG_2021_Human	Type II diabetes mellitus	Glucose homeostasis and insulin signaling	0.0	0.0	0.0	0.36321523615200446
gpt-3.5-turbo-0125	KEGG_2021_Human	Tyrosine metabolism	Catabolism and Detoxification Pathways	0.0	0.0	0.0	0.42876268493195935
gpt-3.5-turbo-0125	KEGG_2021_Human	Ubiquinone and other terpenoid-quinone biosynthesis	Coenzyme Q biosynthesis	0.16666666666666666	0.0	0.2222222222222222	0.7253499108025807
gpt-3.5-turbo-0125	KEGG_2021_Human	Ubiquitin mediated proteolysis	Ubiquitin-Proteasome System Regulation	0.3333333333333333	0.0	0.28571428571428575	0.6488674264418204
gpt-3.5-turbo-0125	KEGG_2021_Human	VEGF signaling pathway	Cellular Signaling Cascade**	0.3333333333333333	0.0	0.3333333333333333	0.4822811375614049
gpt-3.5-turbo-0125	KEGG_2021_Human	Valine, leucine and isoleucine degradation	Mitochondrial fatty acid oxidation	0.0	0.0	0.0	0.40141202513224
gpt-3.5-turbo-0125	KEGG_2021_Human	Various types of N-glycan biosynthesis	N-linked glycosylation pathway	0.16666666666666666	0.0	0.2	0.611022681775007
gpt-3.5-turbo-0125	KEGG_2021_Human	Vascular smooth muscle contraction	Regulation of smooth muscle contraction and vasodilation  	0.75	0.6666666666666666	0.5454545454545454	0.6811443985923702
gpt-3.5-turbo-0125	KEGG_2021_Human	Vasopressin-regulated water reabsorption	Intracellular Transport and Signal Transduction	0.0	0.0	0.0	0.27896587137379175
gpt-3.5-turbo-0125	KEGG_2021_Human	Vibrio cholerae infection	Cellular Protein Transport and Calcium Signaling	0.0	0.0	0.0	0.15532798981447282
gpt-3.5-turbo-0125	KEGG_2021_Human	Viral carcinogenesis	Cell cycle regulation	0.0	0.0	0.0	0.30978873930682915
gpt-3.5-turbo-0125	KEGG_2021_Human	Viral myocarditis	Immune response regulation and antigen presentation	0.0	0.0	0.0	0.22490927939685287
gpt-3.5-turbo-0125	KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	Chemokine Signaling Network	0.0	0.0	0.0	0.4743082125059012
gpt-3.5-turbo-0125	KEGG_2021_Human	Vitamin B6 metabolism	Vitamin B6 metabolism and pyridoxal phosphate biosynthesis  	1.0	1.0	0.6	0.7888806870242966
gpt-3.5-turbo-0125	KEGG_2021_Human	Vitamin digestion and absorption	Vitamin and Nutrient Absorption and Transport	0.75	0.0	0.6	0.7868460055143849
gpt-3.5-turbo-0125	KEGG_2021_Human	Wnt signaling pathway	Wnt signaling pathway regulation	1.0	1.0	0.8571428571428571	0.8266475362762612
gpt-3.5-turbo-0125	KEGG_2021_Human	Yersinia infection	Cellular Signaling Cascade	0.0	0.0	0.0	0.2044788538626569
gpt-3.5-turbo-0125	KEGG_2021_Human	alpha-Linolenic acid metabolism	Phospholipid metabolism and membrane remodeling	0.25	0.0	0.22222222222222224	0.44218394451534804
gpt-3.5-turbo-0125	KEGG_2021_Human	beta-Alanine metabolism	Polyamine metabolism and cellular detoxification	0.3333333333333333	0.0	0.25	0.4633470869597336
gpt-3.5-turbo-0125	KEGG_2021_Human	cAMP signaling pathway	Cellular Signaling and Regulation	0.3333333333333333	0.0	0.28571428571428575	0.4482275830418803
gpt-3.5-turbo-0125	KEGG_2021_Human	cGMP-PKG signaling pathway	Calcium signaling and regulation	0.25	0.0	0.25	0.5126499313681944
gpt-3.5-turbo-0125	KEGG_2021_Human	mRNA surveillance pathway	mRNA processing and nuclear export	0.3333333333333333	0.0	0.25	0.6096294180566603
gpt-3.5-turbo-0125	KEGG_2021_Human	mTOR signaling pathway	mTOR signaling pathway regulation	1.0	1.0	0.8571428571428571	0.8925432162937998
gpt-3.5-turbo-0125	KEGG_2021_Human	p53 signaling pathway	DNA Damage Response and Cell Cycle Regulation  	0.0	0.0	0.0	0.46195838173475745
gpt-3.5-turbo-0125	Reactome_2022	2-LTR Circle Formation	DNA repair and genome stability	0.0	0.0	0.0	0.11446896174608567
