baseMean	log2FoldChange	lfcSE	pvalue	padj	wtpval	Gene
LEMD3	74.8211324652332	0.166311511944202	0.05743595217951	0.000420670522141677	0.0253231804455427	0.000275744024322478	LEMD3
NFIL3	20.1545742901011	0.37792300659098	0.255557395188678	0.000425371920465601	0.0254865362813549	0.000686946942651339	NFIL3
TERF2IP	84.0827536657935	-0.248032849596717	0.117641980526932	0.000430267182766865	0.0256599340345895	0.000300060526424089	TERF2IP
NAP1L5	7.08541089556913	-0.444846842946881	0.388421297101578	0.000445659160298333	0.0264548229321538	0.00102701909411449	NAP1L5
GABRG2	5.98865339132299	-0.438260748234476	0.416203253284847	0.000450114802890785	0.0265961843440813	0.00103728709806606	GABRG2
RGS16	55.1032481641472	-0.441511070198585	0.376376314126154	0.000455319370719339	0.0267802980337769	0.000396000285673393	RGS16
EVA1B	6.71887568842328	0.414951400116398	0.312749666495471	0.00046333884120942	0.0268234130664767	0.000619846540026674	EVA1B
VSNL1	15.7337268136383	-0.422699564224171	0.431617918143842	0.000468055389095809	0.0268234130664767	0.000652711373051901	VSNL1
CCDC93	71.8787611417514	0.200993679318345	0.0788064497695091	0.000466486924108636	0.0268234130664767	0.000305776076471096	CCDC93
SAP30	26.0831484505269	0.313921874124459	0.191689027559532	0.000472864903635668	0.0268234130664767	0.000467095315502136	SAP30
SERPINB9	152.764616759204	-0.298007483491922	0.173439051920893	0.000464729239225441	0.0268234130664767	0.000311702985875148	SERPINB9
NUDT1	6.02496533275697	0.40349000052367	0.298187498915856	0.000474188222614587	0.0268234130664767	0.00184486914625999	NUDT1
ZBTB33	10.061318545531	0.276797270010596	0.151032687301714	0.000474880265644222	0.0268234130664767	0.000902986403055741	ZBTB33
CHPT1	82.2033116199406	0.245357955642905	0.11743511071831	0.000474527457143613	0.0268234130664767	0.000318274842181069	CHPT1
COX16	8.7523715305414	0.334501140119625	0.212586195710829	0.000458567079170756	0.0268234130664767	0.000871966824770952	COX16
ITGAM	97.3106094864463	-0.265309989484099	0.138790416273409	0.000479113888822051	0.0268292571722309	0.000334125332944421	ITGAM
AC090518.1	11.6568137950281	0.434667492534329	0.369922683556652	0.000479168608051854	0.0268292571722309	0.000542111450867692	AC090518.1
HIST2H2BE	19.8049377688781	-0.384755177610444	0.274965697334659	0.00048476527882188	0.0268792366362529	0.000699600191508056	HIST2H2BE
KCNB1	4.91976031517795	-0.426946977825737	0.345201388568751	0.000483953410117384	0.0268792366362529	0.00188286142922311	KCNB1
NIPSNAP1	8.68768291803872	-0.297288627396869	0.174639754564394	0.000486350249540686	0.0268792366362529	0.000704198992172548	NIPSNAP1
SORT1	360.482060764125	0.202496197325786	0.0805563493406179	0.000493162243234998	0.0269964557801096	0.000343922400416391	SORT1
LRP10	15.6351618397751	0.2343629666092	0.107520546183663	0.000494787639083275	0.0269964557801096	0.000559782173513769	LRP10
AL035681.1	7.47380146122522	-0.333877470361741	0.215933355179572	0.000491569352677145	0.0269964557801096	0.000711755865377013	AL035681.1
CYFIP2	22.3569704052237	-0.328711702816286	0.210980546462155	0.000498814118786136	0.0271008247079484	0.000805551136230131	CYFIP2
CADPS	35.9179999637733	-0.418468501198998	0.333101877549973	0.000501149846834973	0.0271128410806667	0.000363979626767245	CADPS
C14orf119	12.9616410713396	0.289430778531879	0.167530356189334	0.000505357555835583	0.0272256074828733	0.000704729892735145	C14orf119
CYP1B1-AS1	8.187712469	0.363404804966599	0.253059005536761	0.000511964099711215	0.0274661242112854	0.00105384405109796	CYP1B1-AS1
RBM14	15.6898837399671	0.326988933151035	0.210822312081292	0.0005144682515233	0.0274854663376323	0.000744911767948365	RBM14
TAZ	31.6887664189361	-0.20823113099714	0.0855660836473462	0.00052007510268075	0.0276105178390216	0.000377724832123936	TAZ
TFAM	14.6252018511592	0.248825799455472	0.123623405581017	0.000521887317636504	0.0276105178390216	0.000698171660455676	TFAM
FTL	1430.73085156592	0.347200766946109	0.235289547897272	0.000523269055910329	0.0276105178390216	0.000377506827824821	FTL
TRPM7	149.162487826906	0.154842208614408	0.0532877894138385	0.000536772895394568	0.0282069756752014	0.000387249027462982	TRPM7
PPID	32.0274287605762	0.321903012514462	0.208098161940317	0.000542783091603322	0.0283032636295882	0.000536160407491394	PPID
HECW1	10.575774189482	-0.417315457791782	0.354842230649716	0.000545227430705685	0.0283032636295882	0.00112231440577322	HECW1
ZNF714	24.1108302221169	-0.259187882563721	0.136195964133141	0.000543146315111651	0.0283032636295882	0.000543218689672366	ZNF714
CLDN12	12.7527971964024	0.301772269953172	0.185393141769253	0.000548760453458336	0.0283718005413016	0.000734122068186118	CLDN12
CX3CR1	177.969603452922	-0.389145888007365	0.299840527103084	0.000570085868902219	0.0288087569632859	0.000373606387241099	CX3CR1
SNCB	9.12290038955649	-0.400314746185252	0.417835724987162	0.000569301305380902	0.0288087569632859	0.00108252832385749	SNCB
ABL1	150.26371853395	-0.138245917003712	0.0459314073833789	0.000567985290184157	0.0288087569632859	0.000409766873708132	ABL1
RIC3	19.1871009660669	-0.310011971564429	0.196435442631059	0.000564342334598759	0.0288087569632859	0.00149703790104081	RIC3
LMO3	9.14735094698664	-0.414524663732873	0.372582279832898	0.000570692892581081	0.0288087569632859	0.0013151586453734	LMO3
PEMT	8.17987337896046	-0.291977558317309	0.175695937248157	0.00056820277308745	0.0288087569632859	0.000822715359014854	PEMT
NDRG4	22.1262910180082	-0.407154672781842	0.346018954153614	0.000587572654870525	0.0295445356107838	0.00155866125936086	NDRG4
ABCA5	36.5454901343407	-0.297054645083107	0.18394824242304	0.000595204095057908	0.0297348403685068	0.000587941804163675	ABCA5
ENOSF1	72.260897501546	-0.31480393322702	0.205207724517559	0.00059599547455204	0.0297348403685068	0.000429974519713708	ENOSF1
CRYGS	7.21182846434092	0.261771983055255	0.142907902352922	0.000604744773500581	0.0300544088597847	0.00139363101845651	CRYGS
LINC00862	50.3368543719199	0.346579808388269	0.247496983276626	0.000620186634591562	0.0307028302267684	0.000524788606227866	LINC00862
KCND3	15.2437999631499	-0.395706225681719	0.329126064344469	0.000623274513716917	0.030724375406202	0.000705146884086714	KCND3
RNF219-AS1	23.8349657210135	-0.398180081787662	0.33716011783583	0.00062541428646223	0.030724375406202	0.0009055533756443	RNF219-AS1
RERG	5.52305852628759	-0.400744301652523	0.384820098894951	0.000632115967291868	0.0308174560175526	0.00245930031430346	RERG
LMF1	59.5354400605693	-0.217699106276629	0.0968079510468038	0.000630317815411512	0.0308174560175526	0.00054819990323198	LMF1
MTPN	60.5011625875696	0.174169027437672	0.0648656361394211	0.000640197558006252	0.0310932313968036	0.000429393017562478	MTPN
CCDC84	47.7556807942958	-0.203063178575036	0.0851914579613042	0.000668333173718592	0.0322156689978187	0.000438083652667519	CCDC84
KIF21A	57.2757889473625	-0.350776807607395	0.259860235026292	0.000668007940009427	0.0322156689978187	0.0004851668262851	KIF21A
TRIM28	18.3074869458481	0.251889694112251	0.135195473239687	0.000674114650230519	0.0323726518548903	0.0017882322823778	TRIM28
MARCH2	41.7136803890861	-0.263581968625432	0.149921650409623	0.00068532193791043	0.0327880518204759	0.000494418135177593	MARCH2
NFATC2IP	42.7509199005968	-0.190291069809428	0.0759855625306494	0.000689200610759534	0.0328510417515195	0.000500558830170846	NFATC2IP
SV2B	13.2916563642247	-0.391308527460211	0.365098375444131	0.000695013558344554	0.0330054216484958	0.000929776895645114	SV2B
MSH3	95.6720519521105	-0.181410119174663	0.0702805306950172	0.000707711660641159	0.0333629537967948	0.000463799597856534	MSH3
TBC1D16	98.1148430252457	0.289959472264831	0.184326702887491	0.000707746329178613	0.0333629537967948	0.000463822317919837	TBC1D16
ZNF839	12.4045664414706	-0.229300600220606	0.111449535913154	0.000720418380617068	0.0338359138324983	0.000815051418196845	ZNF839
PBX1	107.756690593215	-0.291404031776308	0.188000888415881	0.000731612524175144	0.0342362619889551	0.000527813980358124	PBX1
SULT4A1	5.90155580672079	-0.360083021113593	0.410523378292886	0.000739091314544336	0.0344604684912272	0.00191415856694254	SULT4A1
SCG5	23.394336799419	-0.352704937801379	0.274696317260654	0.00074658861669734	0.0346839103017873	0.00198048487090057	SCG5
CDKN2D	6.46702653118158	-0.376281878002985	0.344805534880308	0.000787790071616244	0.0364658638926479	0.00181545790545872	CDKN2D
MAIP1	14.5459395842519	0.268495702983639	0.162769162395132	0.000796101512421524	0.036718034504564	0.00111017739217822	MAIP1
FBXO36	9.92494056629305	-0.257286783088508	0.148945093058489	0.000808488285954335	0.0369306083996944	0.00186315682704055	FBXO36
NSG1	7.18598580281867	-0.360466512651905	0.39545849364626	0.000806190316075656	0.0369306083996944	0.00107850720375209	NSG1
ARHGEF12	101.543832019645	0.180693736616057	0.0712405325246954	0.000810310750255463	0.0369306083996944	0.000565096014818532	ARHGEF12
SYCP2	13.8196547000382	0.296317875116228	0.200771396107733	0.00081223144351223	0.0369306083996944	0.00117219053891608	SYCP2
AC019205.1	9.43259125889743	-0.254008055733843	0.145259039622187	0.000818711511245818	0.0370937067038653	0.00109525783808908	AC019205.1
KCNQ3	1019.49410397797	-0.246788789835718	0.136531054061611	0.000828536836470991	0.0372754362008107	0.000542982506768976	KCNQ3
AL139220.2	4.47635703009208	-0.339428504680167	0.264913751463358	0.000827210780141968	0.0372754362008107	0.00157294404709786	AL139220.2
KIF3A	42.9913074885686	-0.291539086106177	0.197571297417079	0.00085512424525751	0.0382351208284067	0.000743718513168532	KIF3A
KLHDC4	24.49356447663	-0.238548501048491	0.12740521267523	0.000855832138336665	0.0382351208284067	0.000560986771233722	KLHDC4
C2orf69	22.4212421141601	0.208465685218496	0.0945778691930733	0.000873283506473202	0.0383234699428335	0.00126444957254595	C2orf69
TUBA4A	8.45883885765508	-0.345653089400284	0.395809140701501	0.000875742995885995	0.0383234699428335	0.00166522821659809	TUBA4A
TPMT	19.0158187169898	-0.230458560331891	0.118019862381168	0.000866632995656948	0.0383234699428335	0.00125482012747286	TPMT
DHTKD1	51.1385277101488	-0.224495120155313	0.111019009748938	0.000863261779822489	0.0383234699428335	0.00075079588834657	DHTKD1
CD93	12.5102799562241	-0.365639407174113	0.358829960053454	0.00086850863928472	0.0383234699428335	0.00125753591995698	CD93
TP53TG5	32.4199792573404	-0.316034468747622	0.233842604800128	0.000872055475892083	0.0383234699428335	0.000629135036121264	TP53TG5
RHOB	45.0275287833709	-0.308652365658521	0.224209728210855	0.000884990944630607	0.0385954350805431	0.000748860324380969	RHOB
RPL17	29.0922527663854	0.336496827778755	0.268362247899447	0.000887977955760428	0.0385954350805431	0.000888096279336755	RPL17
SYT1	98.3478399557475	-0.360407755196852	0.367842880646673	0.00089348000131687	0.0387033803273139	0.000585664452932101	SYT1
BET1	30.9020896360556	0.230516252431193	0.119313895563957	0.000901253671505885	0.0389086686062237	0.000901373764079015	BET1
RAD21	68.3612984594305	0.177264140681794	0.0702131789735936	0.000910949171779221	0.0391952693978294	0.00059699151933738	RAD21
TM7SF2	10.8099922290254	-0.316975000693825	0.241300119456348	0.000931637731674985	0.0398181966517889	0.00129918500501244	TM7SF2
SCG3	8.4121256809276	-0.356592285972961	0.327258931143935	0.000930707176838832	0.0398181966517889	0.00191579882686898	SCG3
MAP1A	55.5773293339838	-0.33727251488917	0.276622889635364	0.000934803427971106	0.0398207626360316	0.000678937457454134	MAP1A
MAGOH	18.3295046280559	0.197844506423274	0.0866855970641454	0.00096384528175206	0.0401247539046263	0.00155654507886596	MAGOH
EMB	54.6290901303273	-0.259243095648167	0.159318381628802	0.000955815340244365	0.0401247539046263	0.000831291555177632	EMB
RIMS1	32.6031288629147	-0.341007033840203	0.286325105324236	0.000947586789100643	0.0401247539046263	0.000947713055588498	RIMS1
REPS1	77.8268332060413	-0.154884688260076	0.0572009757280791	0.000962454353603816	0.0401247539046263	0.000630876238578049	REPS1
C9orf153	11.8098143509524	0.34994499071331	0.313250170885248	0.000963399316032261	0.0401247539046263	0.00139493056300547	C9orf153
CEND1	15.7474509688296	-0.356123266571167	0.352154535300203	0.00094855685139608	0.0401247539046263	0.00137343977802484	CEND1
FXYD5	35.292790178788	0.272212136873728	0.177749648902109	0.000960788883586459	0.0401247539046263	0.00062978454476828	FXYD5
PCM1	291.864271436082	0.140954485568004	0.0500642320312331	0.000973797988645075	0.0404078893540684	0.000638179559056457	PCM1
LINC00847	8.65619046986063	0.252347212221871	0.151040855343582	0.000980781863776645	0.0405664034107876	0.00142009919942449	LINC00847
ACOT7	22.7428270633438	-0.333877637738695	0.277952573756414	0.00098750536126495	0.0406351198554928	0.0014298343237708	ACOT7
SEMA3E	6.19303296534669	-0.333018584945465	0.276399642963751	0.000988781578140208	0.0406351198554928	0.0013227745777853	SEMA3E
CADM1	259.020496846023	0.238517843896782	0.133106196373729	0.000999331373215699	0.0409374660299415	0.000654912890092777	CADM1
RABEP2	26.1528584946063	-0.230992697490905	0.123837201728869	0.00101369873305261	0.0413937743796196	0.00100133024442884	RABEP2
THRB	57.1508798266888	0.280220512780387	0.193545461627951	0.00102765055396872	0.0414483621539182	0.000746371304796306	THRB
SH2D4A	15.8813914305733	0.34755987149379	0.346362607457894	0.00102796593081781	0.0414483621539182	0.00137519471456253	SH2D4A
HGSNAT	69.115112838193	-0.238149133213989	0.133594402092538	0.0010243102801556	0.0414483621539182	0.000687024929439026	HGSNAT
COG7	28.2413524176997	-0.195495179741264	0.0856563962872499	0.00102371889188968	0.0414483621539182	0.000738550975060597	COG7
PSMD9	5.80699530316737	-0.301171047463934	0.226829483105869	0.00104441888412747	0.0419797458692239	0.00406339947557943	PSMD9
CACNA1E	8.78458398516237	-0.341365755468546	0.348695808872165	0.00108297623476907	0.0433935040069034	0.00156806904857444	CACNA1E
TTN	14.6617857386572	-0.297196496628179	0.225184461726739	0.00110131029429599	0.0438540391101339	0.001594615403292	TTN
PPP3CB	92.8390761480574	-0.162319263530822	0.0625513833045355	0.00109844541721557	0.0438540391101339	0.000736748815154434	PPP3CB
FNBP1	257.602919483751	-0.192988707160749	0.084917359801718	0.00111561710563023	0.0441495139765149	0.000707525037608181	FNBP1
SRP54	48.8850170975106	-0.193069612433502	0.0849674214501371	0.00111425308585388	0.0441495139765149	0.000969088004346251	SRP54
CYTIP	35.6303076211038	0.242395210172867	0.143553906169328	0.00112674787875589	0.0443164457098404	0.000738568495132932	CYTIP
TPT1	250.387609283341	0.260361122717881	0.169705898658221	0.00112451339763202	0.0443164457098404	0.000811268086258332	TPT1
PCBP4	19.2187905662399	-0.275165554475338	0.192808662257237	0.00113587289399422	0.04446452508419	0.0018343580622712	PCBP4
ZNF25	26.7662558963953	-0.212141196798878	0.104500533109471	0.00113744846573189	0.04446452508419	0.001123570063846	ZNF25
CHST10	4.97654195603709	-0.251529408394778	0.157549625424201	0.00114380754207362	0.0445772045728508	0.00217495384189935	CHST10
MARCO	11.3944915227708	-0.30345051970089	0.385542136366891	0.00115280768810413	0.0446804366772376	0.00160761035231498	MARCO
GSTA4	14.0929729182847	-0.264424758432081	0.178217462940133	0.00116912833268201	0.0446804366772376	0.00163036977476731	GSTA4
PTPN12	138.719260280752	0.156522774418906	0.0596586635377117	0.00117028085973144	0.0446804366772376	0.00084428652914081	PTPN12
CNKSR2	9.823136033856	-0.330880093160079	0.303416690087947	0.00115966598675294	0.0446804366772376	0.00238709531017817	CNKSR2
RSPO2	5.30359109003383	-0.335047983232807	0.329056968202933	0.00116008391958345	0.0446804366772376	0.00300447932392762	RSPO2
INO80	83.1779787496357	-0.143225880638746	0.0523133621366241	0.00116138476726774	0.0446804366772376	0.000778963467654032	INO80
AATK	85.2235586480005	-0.274140076120302	0.193366960434146	0.00117084906594539	0.0446804366772376	0.000844696455397591	AATK
ZBTB37	57.738891366182	0.164917171402453	0.0648969033274444	0.00118880024583474	0.0449640022185637	0.0008634125551718	ZBTB37
TSEN54	10.7418518317823	-0.244492734883162	0.149034027329009	0.00118572989081047	0.0449640022185637	0.00165352093604708	TSEN54
PIN1	25.6903135152437	-0.284228994918373	0.210187523878696	0.00118205442459011	0.0449640022185637	0.000858513139329675	PIN1
AFMID	42.0585364899896	-0.261892264874904	0.175830922125691	0.00119731486430423	0.0451315250023615	0.000869596629001541	AFMID
CYREN	32.0583829127278	-0.207058800867879	0.100204407101421	0.0012002690708006	0.0451315250023615	0.000871742236716938	CYREN
USP4	82.46754149962	-0.194857895095465	0.0881555908650416	0.00121780915481932	0.0456571607692787	0.000798257970387427	USP4
NAP1L1	159.926545007038	0.157400917698487	0.0605411376651938	0.00122230633684149	0.045690491681416	0.000801039772286615	NAP1L1
MFGE8	12.6055582091894	0.30909024818167	0.258447367248115	0.00122582507708681	0.045690491681416	0.00138684755195319	MFGE8
TOR1AIP2	46.112533519619	0.176649903330956	0.0732928941436005	0.00123291382528957	0.0458215103416317	0.000808158884291089	TOR1AIP2
WWP2	99.2888778735191	-0.140842323662975	0.0514988946020694	0.00123738688387364	0.0458548399567277	0.000811090915679264	WWP2
PPA2	144.833242061059	0.12498742572651	0.043870173545343	0.0012491749403852	0.0460256353035029	0.000871151938191991	PPA2
ASH2L	28.9377557848919	-0.206207264601423	0.100253771411644	0.00124894438888062	0.0460256353035029	0.000818666709023488	ASH2L
MDM4	145.134266863028	-0.160977090449421	0.0629705599582908	0.00125881372447972	0.0462325671483695	0.000877873851331851	MDM4
DCUN1D4	83.080437907744	0.172840051974865	0.0709189570138119	0.00127127824964606	0.0462325671483695	0.000833133568006258	DCUN1D4
BEX1	24.3684812553773	-0.320561276164454	0.355018703690019	0.00126262656765816	0.0462325671483695	0.00124722082448324	BEX1
CLEC1A	13.7653749739131	0.279215789974793	0.208311888943169	0.00127642557873365	0.0462325671483695	0.00184210301013732	CLEC1A
NUP93	51.7805742215408	-0.185463993972754	0.0805574237136947	0.00126744603114317	0.0462325671483695	0.00110232294667227	NUP93
RETREG1	72.4084651764218	-0.27067783169261	0.194088613029946	0.00127509020824777	0.0462325671483695	0.000855227929779968	RETREG1
