set_descr	generatio	bgratio	richFactor	foldEnrich	p_val	p_adj	intersection	set_genes	ngenes	nset	ninter
RNA polymerase	0.0	0.001562027612617152	0.0	0.0	1.0	1.0		POLR3C,POLR2L,POLR3A,POLR3G,POLR2H,POLR1D,POLR3D,POLR2E,POLR2G,POLR3H,POLR1E,POLR3K,POLR1H,POLR2I,POLR3F,POLR3GL,POLR2C,POLR2A,POLR2B,POLR3B,POLR2J2,POLR1A,POLR2J3,POLR2D,POLR2J,POLR2F,POLR1B,POLR1F,POLR1C,POLR3E,POLR2K	29	31	0
RNA degradation	0.0	0.003980651012798549	0.0	0.0	1.0	1.0		CNOT3,LSM1,ENO4,CNOT9,PAN3,EDC3,CNOT10,LSM6,PARN,PABPC5,EXOSC6,PFKP,DCP1B,WDR61,BTG4,DCPS,TTC37,PABPC4L,CNOT1,CNOT6,ZCCHC7,EXOSC4,XRN2,PABPC3,TENT4B,BTG3,PFKM,XRN1,TENT4A,BTG1,EXOSC2,CNOT2,ENO3,EXOSC10,TOB1,PNLDC1,EXOSC1,LSM2,CNOT8,EXOSC9,NUDT16,CNOT6L,DCP1A,LSM3,PABPC1L2B,SKIV2L,CNOT4,PABPC1L2A,MPHOSPH6,PABPC1,C1D,EXOSC3,CNOT7,LSM8,PNPT1,PABPC1L,LSM4,BTG2,EXOSC7,EXOSC5,LSM5,DDX6,ENO2,ENO1,PATL1,DIS3L,PABPC4,EDC4,DIS3,DHX36,PFKL,HSPD1,MTREX,PAN2,HSPA9,TOB2,EXOSC8,DCP2,LSM7	29	79	0
Pyruvate metabolism	0.0	0.0023682354126776176	0.0	0.0	1.0	1.0		LDHC,ACYP1,ADH6,ACAT1,ACOT12,PKLR,LDHAL6B,ACACA,ADH7,ALDH9A1,ADH1B,ALDH1B1,PCK1,MDH1,ME2,HAGH,FH,ALDH7A1,LDHAL6A,ALDH2,ACSS2,ACSS1,PC,LDHD,PKM,ME3,MDH2,GRHPR,ACAT2,ADH4,ALDH3A2,DLD,ADH5,LDHA,ACACB,GLO1,PDHA1,LDHB,ACYP2,ME1,PDHB,ADH1C,ADH1A,AKR1A1,PCK2,PDHA2,DLAT	29	47	0
Pyrimidine metabolism	0.0	0.0028217273002116294	0.0	0.0	1.0	1.0		TK2,RRM1,NT5C2,DTYMK,NME1-NME2,TYMS,RRM2,ENTPD6,CTPS2,CANT1,AK9,TYMP,ENPP1,NME1,NT5M,ENPP3,CMPK2,NME7,DCK,DCTPP1,NT5C3B,UPP2,ENTPD4,NT5C1B-RDH14,NT5E,NME6,NT5C1B,RRM2B,DPYD,NME4,DUT,TK1,UPP1,UPB1,UCKL1,NT5C1A,NUDT2,CMPK1,UCK1,NT5C3A,CTPS1,ENTPD3,UCK2,DPYS,PNP,NME3,ENTPD8,DHODH,CDA,DCTD,UMPS,NME2,ENTPD1,CAD,ENTPD5,NT5C	29	56	0
Purine metabolism	0.0	0.0065000503879875035	0.0	0.0	1.0	1.0		GUK1,AK2,RRM2,ITPA,ADSS1,PDE9A,ENTPD4,PDE4B,NT5E,ADCY7,ENPP4,AK7,RRM2B,AK5,PDE5A,ADCY2,GUCY1B1,ADCY4,AMPD1,PDE11A,ADSS2,GUCY2C,NT5C1A,GUCY2D,NT5C3A,GUCY1A2,ADSL,PNP,NME2,PDE3B,PDE4C,PRPS2,PRPS1,PKLR,GMPR2,IMPDH2,DGUOK,NME1-NME2,PDE1A,AK4,NT5M,ENPP3,GDA,PDE6A,URAD,PDE6B,APRT,PAICS,NT5C1B-RDH14,PDE4D,NUDT9,ADCY6,PRUNE1,PDE8B,AK1,ADCY10,ADCY1,PDE10A,GART,PAPSS2,PDE4A,ENTPD1,NPR2,ENTPD5,NT5C,GUCY2F,NT5C2,PDE2A,CANT1,AMPD3,ENTPD6,ADA,ADCY5,PDE3A,NUDT16,PDE1B,NME7,ADK,DCK,NPR1,AMPD2,NME6,NTPCR,PAPSS1,NME4,PDE6H,NUDT5,GUCY1A1,NUDT2,PDE7B,PGM1,NME3,ENTPD8,PDE8A,IMPDH1,PGM2,ADCY8,ENPP1,XDH,PRPS1L1,RRM1,AK6,PDE1C,AK9,ATIC,NME1,GMPS,ENTPD2,PDE7A,ALLC,PDE6D,NT5C3B,GMPR,ADPRM,PPAT,NT5C1B,HDDC3,PKM,HPRT1,AK3,ADCY3,FHIT,PDE6G,AK8,ENTPD3,ADCY9,PFAS,ADA2,PDE6C	29	129	0
Proximal tubule bicarbonate reclamation	0.0	0.0011589237125869192	0.0	0.0	1.0	1.0		SLC9A3,ATP1B3,SLC4A4,PCK1,MDH1,GLS2,ATP1A4,ATP1A3,SLC38A3,AQP1,GLS,GLUD2,ATP1A2,ATP1B1,PCK2,ATP1B4,GLUD1,FXYD2,ATP1B2,CA2,ATP1A1,CA4,SLC25A10	29	23	0
RNA transport	0.0	0.009372165675702912	0.0	0.0	1.0	1.0		EIF3J,EIF2S2,FXR2,NXT1,NXF3,THOC5,DDX39B,NUP160,GEMIN4,FMR1,ELAC2,POM121L2,POM121,ALYREF,RAE1,TPR,MAGOHB,SUMO1,PABPC5,CYFIP2,NDC1,RNPS1,EIF3G,EEF1A2,RNU1-2,EIF2B5,RPP30,NUP205,GEMIN2,NUP42,NMD3,NUP37,XPO5,RNU1-4,NUP155,NUP210,FUS,NUP50,NUP93,RPP21,PNN,STRAP,EIF3H,NUP188,PABPC4L,NUP214,EIF1,DDX19A,EIF1AY,RAN,RNU1-3,CLNS1A,THOC6,RANGAP1,SENP2,PABPC3,THOC3,SNORD3B-1,RNVU1-18,RPP25,EIF4G1,EIF5B,SEC13,NCBP1,EIF4EBP1,THOC2,SNORD3C,THOC7,EIF4G3,DDX20,NCBP2L,CASC3,UPF3B,POP5,EIF4EBP2,DDX19B,EIF4E,PRMT5,ACIN1,GEMIN5,NUP88,NUP210L,POP7,UPF2,POP1,NUP98,TGS1,SNORD3E,RANBP2,EIF1AX,NUP58,RNU5A-1,POM121C,RNU4-2,ELAC1,PABPC1L2B,NXF2B,NUP133,KPNB1,EIF2B3,RNU2-1,PABPC1L2A,EIF3E,EIF1B,EIF4G2,EIF2B1,SNORD3A,NUP62,NUP153,SMN1,AAAS,EIF3A,PABPC1,FXR1,EIF4A3,RNVU1-20,RPP38,RPP25L,EEF1A1,NXF2,RPP40,EIF4A1,EIF3I,RNVU1-7,RNU6-9,RNVU1-1,TACC3,EIF3B,SUMO3,EIF4EBP3,SEH1L,NUP43,PABPC1L,NXT2,PHAX,TRNT1,NUP85,RNU6-1,TARDBP,SAP18,RNU1-1,EIF3D,SMN2,EIF5,EIF3C,SUMO2,GLE1,SRRM1,NUP35,PABPC4,RNU4-1,NUP107,THOC1,UPF1,EIF4E1B,UPF3A,EIF4A2,PAIP1,PYM1,GEMIN7,CYFIP1,NXF1,EIF2B4,EIF4E2,XPO1,GEMIN8,RPP14,NXF5,EIF2S3,SUMO4,EIF2S1,EIF4B,EIF3F,XPOT,RBM8A,EIF3CL,SNUPN,SNORD3B-2,NUP54,RNVU1-4,NCBP2,UBE2I,POP4,MAGOH,GEMIN6,EIF2B2	29	186	0
Protein processing in endoplasmic reticulum	0.0	0.008616345863146226	0.0	0.0	1.0	1.0		PLAA,UBXN2A,EDEM2,DNAJB11,MAN1A1,SELENOS,LMAN1,CUL1,DNAJC1,RPN1,TRAF2,ERN1,DNAJC5,DNAJA1,MARCHF6,ATF6B,DNAJB2,TUSC3,VCP,DDOST,STT3B,NSFL1C,RAD23A,MAP3K5,DDIT3,SIL1,UBE2G2,DNAJC5G,HYOU1,HSPA1L,TXNDC5,DNAJC5B,LMAN1L,SEC31A,MMP24-AS1-EDEM2,HSPA8,UBXN1,SEC23A,MOGS,UFD1,SEL1L2,MAN1A2,WFS1,CANX,STUB1,SSR4,UBE2J2,CRYAA2,OS9,UGGT1,RNF5,HSPA4L,AMFR,SEC13,SEC23B,XBP1,NGLY1,EIF2AK4,SEC61A2,EIF2AK1,UBQLN4,TRAM1L1,TRAM1,PREB,UBE2D1,MBTPS1,BCAP31,PRKCSH,ATXN3,HSPA1B,EIF2AK3,SEC24D,EDEM3,HSPBP1,RBX1,EIF2AK2,PDIA6,SSR1,SKP1,SSR3,PDIA3,NFE2L2,MAPK9,UGGT2,LMAN2,ERO1B,UBE2D4,HSPA2,NPLOC4,DNAJC3,UBQLN1,MAP2K7,RPN2,ATXN3L,BAG2,PPP1R15A,CRYAA,SSR2,DNAJC10,MBTPS2,SEC24C,SVIP,SEC61B,DNAJA2,DNAJB1,CASP12,HSP90AB1,RRBP1,SEC24A,DERL3,MAN1B1,DAD1,FBXO2,HSP90B1,SEC63,UBXN4,BAX,ERP29,UBQLN3,RNF185,SEC61G,CAPN1,ATF4,CALR,BAK1,UBE2D3,ATF6,HSPA1A,UBE2G1,SEL1L,GANAB,CKAP4,STT3A,SEC61A1,UBXN6,BCL2,HSPH1,SEC62,ERO1A,MAPK8,DERL2,DNAJB12,CRYAB,MAN1C1,UBXN8,SYVN1,SEC31B,UBE2J1,HSP90AA1,HSPA6,EIF2S1,UBQLN2,SEC24B,HSPA5,PRKN,PDIA4,BAG1,MAPK10,FBXO6,CAPN2,RAD23B,HERPUD1,P4HB,DERL1,SAR1A,ERLEC1,UBE4B,YOD1,EDEM1,SAR1B,UBE2D2	29	171	0
Retrograde endocannabinoid signaling	0.0	0.007457422150559306	0.0	0.0	1.0	1.0		GABRA5,NDUFC2-KCTD14,NDUFB4,PRKACA,GABRG3,GNAQ,PLCB1,CACNA1A,NDUFS2,KCNJ5,GABRA2,NDUFA3,SLC17A8,GNB3,ADCY7,CACNA1C,PLCB4,NDUFA1,NDUFA7,ADCY2,NDUFV1,ADCY4,GNAI2,KCNJ9,NDUFA4,GABRE,GRIA2,PRKCB,GNB2,ITPR1,RIMS1,NDUFC2,CACNA1S,NDUFB7,ND5,GNG4,GRIA1,MAPK3,NDUFS3,GABRP,NAPEPLD,CACNA1B,ND6,GABRQ,ND1,NDUFV3,NDUFAB1,ND2,NDUFB5,GABRG2,GNB4,NDUFA9,ADCY6,NDUFA10,KCNJ6,NDUFB6,ND3,GRM1,GNG8,NDUFB11,GNB1,ADCY1,DAGLB,PRKACG,NDUFS7,GNAI1,MAPK13,SLC17A7,MAPK12,GNG3,FAAH,NDUFB3,NDUFA2,KCNJ3,GNG12,GNG7,NDUFC1,GABRA6,NDUFS8,NDUFS4,GNGT1,PRKCG,GABRB1,CNR1,GABRB2,ADCY5,NDUFA8,MAPK9,GNG10,NDUFB2,MAPK14,NDUFA13,SLC32A1,GRIA4,GABRB3,GABRA3,GNG13,ND4L,PLCB3,NDUFS6,SLC17A6,CACNA1F,GABRG1,MGLL,ITPR3,NDUFA11,GRIA3,NDUFA6,NDUFB8,GNAI3,NDUFS1,NDUFB1,ADCY8,NDUFA4L2,NDUFS5,PLCB2,NDUFA12,PTGS2,GNAO1,MAPK1,GNB5,GABRA4,GRM5,ITPR2,GNG2,DAGLA,MAPK8,ND4,GNG5,NDUFA5,MAPK11,NDUFB10,PRKACB,NDUFB9,GNGT2,GABRR1,ADCY3,PRKCA,ABHD6,GABRR2,MAPK10,ADCY9,GABRD,NDUFV2,GABRA1,CACNA1D,GNG11,GABRR3	29	148	0
Ribosome biogenesis in eukaryotes	0.0	0.0054419026504081425	0.0	0.0	1.0	1.0		RNA5S16,DROSHA,RNA5-8SN1,UTP6,NXT1,RNA5S3,RBM28,SBDS,NXF3,NHP2,RNA5S5,NOB1,UTP4,RNA5S13,EIF6,RNA5-8SN2,IMP3,NAT10,MPHOSPH10,REXO2,RNA5S6,NOL6,RPP30,RNA5S14,NOP10,NMD3,NOP56,RRP7A,TCOF1,RAN,GNL2,RNR1,RNA5-8SN5,RNA5S9,XRN2,RNA5S7,REXO1,MDN1,CSNK2A2,SNORD3B-1,DKC1,RPP25,XRN1,WDR75,LSG1,SNORD3C,RNA5S1,RNA5S11,UTP14C,UTP15,CSNK2A1,NVL,GTPBP4,POP5,FBLL1,POP7,POP1,SNORD3E,SNU13,RIOK2,BMS1,RNA5S15,NXF2B,UTP14A,RNR2,SNORD3A,WDR3,WDR36,RPP38,RPP25L,NXF2,UTP18,RPP40,FCF1,RNA5-8SN3,HEATR1,GAR1,NXT2,CSNK2B,AK6,SPATA5,TBL3,NOP58,RCL1,GNL3L,NXF1,EFL1,XPO1,GNL3,REXO5,RNA5S2,RNA5S8,NXF5,RNA5S12,RMRP,FBL,WDR43,RNA5-8SN4,RNA5S4,RIOK1,CSNK2A3,SNORD3B-2,PWP2,RNA5S10,RNA5S17,POP4,EMG1,IMP4	29	108	0
Sulfur metabolism	0.0	0.000503879875037791	0.0	0.0	1.0	1.0		SUOX,BPNT1,TST,SELENBP1,MPST,SQOR,PAPSS2,BPNT2,ETHE1,PAPSS1	29	10	0
Steroid hormone biosynthesis	0.0	0.003073667237730525	0.0	0.0	1.0	1.0		CYP11B1,CYP11A1,CYP3A7,SRD5A1,HSD17B6,LRTOMT,DHRS11,CYP19A1,UGT1A10,HSD11B2,UGT1A3,UGT2B4,SULT2B1,CYP7B1,UGT1A4,UGT2B28,CYP1A1,CYP11B2,UGT2A2,AKR1C1,STS,HSD17B8,CYP7A1,UGT2A1,HSD17B12,UGT2B7,SRD5A3,UGT2A3,UGT1A1,UGT1A8,AKR1C2,CYP17A1,UGT1A5,SULT1E1,COMT,HSD11B1,CYP3A7-CYP3A51P,HSD3B2,UGT2B11,UGT1A7,SRD5A2,UGT2B10,UGT2B17,HSD17B2,CYP1A2,HSD11B1L,UGT1A6,CYP21A2,AKR1D1,HSD17B3,AKR1C3,UGT1A9,UGT2B15,AKR1C4,CYP2E1,CYP3A5,CYP3A4,HSD3B1,HSD17B7,CYP1B1,HSD17B1	29	61	0
Starch and sucrose metabolism	0.0	0.0018139675501360475	0.0	0.0	1.0	1.0		GPI,GCK,ENPP3,PYGM,AGL,UGP2,G6PC2,HK2,PGM2L1,AMY1B,AMY2A,AMY1C,PYGL,AMY1A,GYS2,SI,GAA,MGAM,GBA3,MGAM2,G6PC3,GYG2,TREH,PGM1,PYGB,HK3,HKDC1,G6PC1,GBE1,GYS1,AMY2B,PGM2,ENPP1,HK1,GYG1,GANC	29	36	0
Staphylococcus aureus infection	0.0	0.004786858812859014	0.0	0.0	1.0	1.0		FPR2,KRT38,C5,MBL2,MASP1,SELPLG,HLA-DMA,FPR3,C3,HLA-DOB,KRT32,ICAM1,KRT28,KRT26,KRT34,C1R,FCGR1A,DEFA5,HLA-DRB3,KRT17,DEFB4A,KRT35,KRT9,DSG1,HLA-DMB,CFI,KRT13,KRT18,DEFA6,FCGR2B,KRT23,HLA-DRA,MASP2,HLA-DRB5,KRT15,KRT14,KRT33A,C4B,FCAR,C4A,HLA-DQA1,CFB,PLG,DEFB4B,FCGR2A,ITGAL,CAMP,DEFA3,DEFB103B,IGH,KRT39,C3AR1,KRT24,IL10,DEFA4,KRT37,FGG,FCGR3A,C1S,C1QC,C2,KRT33B,CFD,SELP,PTAFR,ITGB2,C1QA,KRT10,DEFB1,HLA-DPA1,DEFB103A,KRT12,KRT27,KRT25,HLA-DRB1,KRT19,KRT16,HLA-DQA2,KRT40,HLA-DOA,KRT20,C5AR1,ITGAM,FCGR2C,FCGR3B,HLA-DPB1,FPR1,HLA-DQB1,HLA-DRB4,C1QB,DEFA1B,KRT36,KRT31,CFH,DEFA1	29	95	0
Spliceosome	0.0	0.0075581981255668645	0.0	0.0	1.0	1.0		TCERG1,SRSF5,DHX38,PRPF18,PRPF3,DDX42,PHF5A,SF3B1,SNW1,XAB2,PRPF40A,DDX39B,PPIH,DHX15,BUD31,SLU7,CHERP,LSM6,ALYREF,CDC40,RBM25,MAGOHB,SNRPE,SF3B3,SRSF9,SF3B5,PPIE,RNU1-2,RBMXL3,SF3A1,SNRNP27,PLRG1,U2AF2,RNU1-4,HSPA1L,FUS,HNRNPM,HSPA8,SNRNP70,RNU1-3,SF3B4,PUF60,TRA2B,SNRPB,U2AF1L4,PCBP1,SNRPB2,SMNDC1,PRPF6,PRPF4,U2SURP,THOC3,TRA2A,RNVU1-18,DDX5,HNRNPK,HNRNPA1,SNRPA1,PQBP1,NCBP1,CWC15,THOC2,PPIL1,ISY1-RAB43,HNRNPA1L2,DHX16,USP39,SF3A3,NCBP2L,SRSF4,BCAS2,SRSF2,ACIN1,AQR,SNRPD1,LSM2,SF3A2,SNRNP40,HSPA1B,SNRNP200,DDX46,RBMX,SRSF1,SNU13,RP9,SNRPF,RNU5A-1,SF3B2,LSM3,PRPF8,WBP11,EFTUD2,HSPA2,RNU4-2,RBM22,RNU2-1,CCDC12,SRSF3,SNRPA,SRSF7,U2AF1L5,SNRPD2,SRSF8,EIF4A3,RNVU1-20,HNRNPC,LSM8,ISY1,RBMXL2,RNVU1-7,RNU6-9,SNRPG,RNVU1-1,RBMXL1,LSM4,CDC5L,TXNL4A,RNU6-1,SNRPD3,LSM5,RNU1-1,DHX8,PRPF19,HSPA1A,RNU4-1,THOC1,ZMAT2,HNRNPA3,SYF2,PRPF38A,SART1,HSPA6,PRPF31,RBM8A,CTNNBL1,PRPF40B,RBM17,SF3B6,RNVU1-4,SNRPC,NCBP2,PRPF38B,SRSF6,U2AF1,LSM7,HNRNPU,MAGOH,DDX23,CRNKL1,SRSF10	29	150	0
Spinocerebellar ataxia	0.0	0.007205482213040411	0.0	0.0	1.0	1.0		VDAC1,GNAQ,GRIN3A,PPIF,KCNC3,PLCB1,CACNA1A,KAT5,ATXN10,ATG2B,PSMC3,PIK3CA,SLC25A5,PSMB6,TBPL2,RORA,TRAF2,RB1CC1,MCU,PSMD4,RBPJ,ATG101,ERN1,PSMA2,VLDLR,PLCB4,SLC25A31,AKT3,VDAC2,PSMD9,PRKCB,GRIA2,GRIN3B,PIK3R3,MAP3K5,ITPR1,RELN,MYOD1,PSMB2,PSMB4,GRIN2B,ULK2,GRIN2D,PUM2,PSMA6,ATG14,RYR1,RBPJL,GRIA1,SLC25A6,NOP56,BECN1,TBP,PSMA8,BEAN1,WIPI2,ATXN2,PUM1,SLC25A4,ATXN2L,PSMC4,PSMD8,ATXN1,MTOR,GRM1,PSMD2,ATG13,PSMD11,OPA1,XBP1,TWNK,PSMB7,PSMA3,PIK3R4,SEM1,BECN2,PSMB3,ATXN3,CIC,PRKCG,ATP2A3,PIK3R2,AKT1,AMBRA1,MAPK9,FGF14,SPTBN2,ATP2A2,GRIN1,GRIN2A,ATXN1L,PSMD12,ATXN3L,OMA1,WIPI1,PLCB3,PIK3R1,TBPL1,PSMD14,ULK1,ATXN8OS,CYCS,PSMA1,PSMC5,ATG2A,SP1,PSMA5,ITPR3,PSMB1,PIK3C3,PSMC2,GRIA3,GRIN2C,PSMD6,ATP2A1,PSMD13,PLCB2,KCND3,AFG3L2,SLC1A6,PSMD7,PSMC1,ITPR2,PIK3CB,PSMB5,AKT2,MAPK8,PSMC6,NFYA,DAB1,PSMA4,TRPC3,PDYN,PSMD1,PRKCA,MAPK10,PSMD3,ADRM1,PIK3CD,PSMA7,NRBF2,VDAC3,GTF2B	29	143	0
Ribosome	0.0	0.007961302025597097	0.0	0.0	1.0	1.0		RNA5S16,RNA5-8SN1,RPL39,MRPL30,RPL7,RNA5S3,RPL10,MRPL9,MRPS2,MRPS18A,RPL15,RPL37,RPS18,RPS13,RNA5S5,RPL32,RPL4,RPS19,RPL5,RPS10-NUDT3,MRPL12,MRPS11,MRPS16,RPL18A,MRPL2,RPL29,RPLP1,RPL30,RPL38,MRPL28,RNA5S13,RPL24,RNA5-8SN2,RPL21,RPL13A,RPL27,MRPS18C,RPL22,RPS24,RNA5S6,RPL18,RPS29,MRPL32,RPLP0,RNA5S14,RPL37A,RPL10A,RPL36,RPL19,MRPL21,RPS7,RPL8,RPS17,MRPL23,RPS15,RPL17-C18ORF32,MRPL4,MRPS5,RPS23,RPL6,RPS27,RNR1,RNA5-8SN5,MRPL36,RNA5S9,RPL26L1,RNA5S7,MRPL27,MRPL16,RPS25,RPS2,RPL3,RPS4Y2,RPL35,RPS3A,FAU,RPL36AL,MRPL24,RPS21,RPS26,MRPL18,RNA5S1,RNA5S11,MRPL10,MRPS9,MRPS6,RPS10,RPS27A,MRPS17,RPS3,RPL36A,MRPS21,RPS16,MRPL1,RPS6,RPS20,RPS27L,MRPL3,RPL9,MRPS14,MRPS12,RPLP2,RPS4X,MRPL34,RPS28,RNA5S15,RPL7A,RPL36A-HNRNPH2,RPL12,RPS11,MRPL33,MRPL11,RPS9,RPS15A,RNR2,RPS8,MRPL14,MRPL19,RPS14,RPL34,RNA5-8SN3,RPL41,RPL26,RPL35A,MRPL13,RPL27A,MRPS10,MRPL20,RPL23A,RPL17,MRPS15,RPL14,MRPL22,MRPL17,RPL10L,RPSA,MRPS7,MRPL35,RPL31,RPL28,RNA5S2,RNA5S8,RNA5S12,RPL11,RPL22L1,RPL23,RNA5-8SN4,RNA5S4,RNA5S10,UBA52,RPL3L,RPL13,RNA5S17,RPS12,MRPL15,RSL24D1,RPS4Y1,RPS5	29	158	0
Sphingolipid signaling pathway	0.0	0.0059961705129497125	0.0	0.0	1.0	1.0		NFKB1,SGPP1,GNAQ,PPP2R5D,PLCB1,PIK3CA,FYN,GNA13,TRAF2,TRADD,PDPK1,DEGS2,PLCB4,FCER1G,AKT3,PRKCE,GNAI2,PRKCB,TNFRSF1A,PIK3R3,S1PR5,SGPP2,MAP3K5,ADORA1,RAC2,SGPL1,ABCC1,S1PR2,RAC3,RELA,ACER1,SPTLC1,MAPK3,FCER1A,BDKRB2,TNF,PPP2R2D,NOS3,PPP2R2B,HRAS,CERS2,SMPD1,PLD2,KRAS,CERS4,CERS3,PRKCZ,PPP2R5E,PPP2R3C,PPP2R1A,GNAI1,MAPK13,SPHK1,MAPK12,NSMAF,RAC1,PRKCG,PIK3R2,AKT1,RHOA,DEGS1,MAPK9,SGMS1,PPP2R5B,SPHK2,SMPD2,MS4A2,PPP2R3A,GAB2,MAPK14,SPTLC2,OPRD1,KNG1,ADORA3,S1PR4,PLCB3,PPP2CB,TP53,PIK3R1,ROCK2,MAP2K2,BID,PPP2R2C,ASAH2,PPP2R1B,MAP2K1,GNAI3,PPP2R3B,BAX,RAF1,PLCB2,PPP2R5C,SPTLC3,ASAH1,S1PR1,PLD1,CTSD,MAPK1,PIK3CB,ACER2,BCL2,S1PR3,AKT2,ROCK1,MAPK8,PPP2R5A,MAPK11,CERS1,PPP2R2A,GNA12,SGMS2,CERS5,PRKCA,MAPK10,PTEN,NRAS,PPP2CA,PIK3CD,CERS6	29	119	0
Small cell lung cancer	0.0	0.004635694850347677	0.0	0.0	1.0	1.0		NFKB1,GADD45A,TRAF6,IKBKB,IKBKG,LAMB2,PIK3CA,LAMA3,TRAF4,TRAF2,E2F2,COL4A2,E2F3,APAF1,LAMC3,BIRC3,DDB2,LAMB4,AKT3,LAMA1,PIK3R3,RXRG,ITGA3,ITGA2B,ITGA6,RELA,LAMB1,BIRC7,LAMC1,TRAF5,CASP9,PTK2,NFKBIA,FN1,GADD45B,BCL2L1,LAMA4,LAMB3,CASP3,CKS1B,SKP2,MYC,LAMC2,RXRA,ZBTB17,GADD45G,XIAP,COL4A6,LAMA5,RB1,PIK3R2,CCND1,AKT1,CDKN2B,CCNE2,COL4A3,CDK6,CDK4,TP53,COL4A1,TRAF3,PIK3R1,CYCS,CDKN1A,TRAF1,E2F1,LAMA2,NOS2,BAX,CHUK,ITGAV,BAK1,BIRC2,PTGS2,ITGA2,PIK3CB,BCL2,CDK2,COL4A5,MAX,AKT2,CDKN1B,POLK,COL4A4,CCNE1,RARB,ITGB1,FHIT,PTEN,PIK3CD,RXRB,CKS2	29	92	0
Signaling pathways regulating pluripotency of stem cells	0.0	0.007205482213040411	0.0	0.0	1.0	1.0		INHBA,AXIN2,WNT9B,WNT7B,REST,PIK3CA,PCGF3,HOXA1,SMAD5,MYF5,FZD1,ESRRB,AKT3,PCGF6,BMI1,DLX5,PIK3R3,WNT4,PCGF1,COMMD3-BMI1,BMPR1A,PAX6,BMPR2,WNT8A,ID1,MAPK3,BMP4,ZIC3,WNT3,TCF3,WNT2B,ID3,JAK2,FGF2,HRAS,ACVR2B,WNT3A,FGFR4,ESX1,TCF7,SMAD9,ACVR1,NANOG,FZD9,ACVR2A,DVL3,WNT2,KRAS,JARID2,INHBB,WNT5A,FZD4,MEIS1,IL6ST,APC2,FGFR1,SKIL,OTX1,MYC,BMPR1B,MAPK13,ID2,WNT9A,FZD6,NANOGP8,MAPK12,CTNNB1,ISL1,HESX1,AXIN1,WNT6,DVL1,LEFTY1,PCGF2,PIK3R2,WNT7A,AKT1,LIFR,FGFR3,SMAD4,NEUROG1,KLF4,SMAD2,GRB2,MAPK14,SMARCAD1,FZD8,DUSP9,GSK3B,RIF1,ACVR1C,HOXD1,STAT3,PIK3R1,MAP2K2,ACVR1B,FZD10,MAP2K1,DVL2,FZD5,LHX5,SMAD1,FZD7,INHBC,WNT11,LEFTY2,WNT8B,RAF1,SOX2,WNT10A,LIF,POU5F1,MAPK1,WNT5B,ONECUT1,JAK3,PIK3CB,AKT2,WNT1,SETDB1,ZFHX3,SMAD3,MAPK11,ID4,HAND1,INHBE,WNT16,JAK1,HOXB1,TBX3,FZD3,IGF1,IGF1R,POU5F1B,PCGF5,FZD2,NODAL,NRAS,FGFR2,APC,PIK3CD,KAT6A,WNT10B	29	143	0
Serotonergic synapse	0.0	0.005693842587927038	0.0	0.0	1.0	1.0		HTR2B,PRKACA,GNAQ,PLCB1,HTR1B,BRAF,JMJD7-PLA2G4B,CACNA1A,KCNJ5,ARAF,ALOX15B,TPH2,HTR2C,SLC18A1,GNB3,CYP2C9,HTR2A,CACNA1C,PLCB4,PLA2G4E,GNAI2,KCNJ9,PRKCB,GNB2,DUSP1,HTR3D,ITPR1,CACNA1S,GNG4,MAPK3,HTR3B,CACNA1B,KCND2,CYP2D6,HRAS,GNB4,KRAS,KCNJ6,PLA2G4A,SLC6A4,ALOX15,CYP4X1,GNG8,GNB1,ALOX12,HTR6,CASP3,PRKACG,GNAI1,PLA2G4B,GNG3,PLA2G4D,PTGS1,MAOB,KCNJ3,GNG12,GNG7,GNGT1,APP,PRKCG,GABRB1,CYP2D7,GABRB2,TRPC1,ADCY5,HTR5A,ALOX12B,GNG10,CYP2J2,PLA2G4C,GABRB3,SLC18A2,HTR1E,PLA2G4F,GNG13,PLCB3,HTR7,HTR4,CACNA1F,ITPR3,MAP2K1,HTR3E,HTR1D,GNAI3,RAPGEF3,HTR1F,HTR3C,RAF1,KCNN2,PLCB2,CYP2C18,PTGS2,GNAO1,HTR1A,MAPK1,GNB5,ITPR2,GNG2,CYP2C8,MAOA,GNG5,GNAS,PRKACB,GNGT2,ALOX5,HTR3A,PRKCA,NRAS,TPH1,DDC,CACNA1D,CYP2C19,GNG11	29	113	0
Selenocompound metabolism	0.0	0.0008565957875642446	0.0	0.0	1.0	1.0		MARS1,SEPHS1,KYAT3,SEPSECS,KYAT1,PAPSS1,SCLY,MARS2,TXNRD3,INMT,PAPSS2,CTH,PSTK,MTR,SEPHS2,TXNRD2,TXNRD1	29	17	0
