model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-4o-mini-2024-07-18	Reactome_2022	Nuclear Receptor Transcription Pathway R-HSA-383280, mRNA Splicing R-HSA-72172	Nuclear Receptor Transcription Pathway, mRNA Splicing	Pre-mRNA Processing and Gene Expression Regulation  	0.16666666666666666	0.0	0.4886673842457513	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Triglyceride Biosynthesis R-HSA-75109	Organic Cation/Anion/Zwitterion Transport, Triglyceride Biosynthesis	Lipid metabolism and storage regulation  	0.0	0.0	0.4760538269146669	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, PI3K/AKT Activation R-HSA-198203	Organic Cation/Anion/Zwitterion Transport, PI3K/AKT Activation	Regulation of glucose and lipid metabolism via transport and signaling	0.125	0.0	0.4816595259050848	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Cellular Response To Heat Stress R-HSA-3371556, MicroRNA (miRNA) Biogenesis R-HSA-203927	Cellular Response To Heat Stress, MicroRNA (miRNA) Biogenesis	RNA processing and nucleocytoplasmic transport  	0.0	0.0	0.3906740880889564	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Mitochondrial Uncoupling R-HSA-166187, Organic Cation/Anion/Zwitterion Transport R-HSA-549132	Mitochondrial Uncoupling, Organic Cation/Anion/Zwitterion Transport	Mitochondrial transport and energy regulation  	0.2857142857142857	0.0	0.6236835866364463	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Ca2+ Activated K+ Channels R-HSA-1296052, Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340	Ca2+ Activated K+ Channels, Transcriptional Regulation Of White Adipocyte Differentiation	Regulation of Lipid Metabolism and Inflammatory Response  	0.2	0.1111111111111111	0.4148143514258751	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Creatine Metabolism R-HSA-71288, Signaling By WNT R-HSA-195721	Creatine Metabolism, Signaling By WNT	Wnt signaling pathway regulation and cellular differentiation  	0.4	0.0	0.507170270793365	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273, tRNA Modification In Mitochondrion R-HSA-6787450	Cholesterol Biosynthesis, tRNA Modification In Mitochondrion	Cholesterol biosynthesis and homeostasis  	0.3333333333333333	0.2	0.5966357031556713	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	MicroRNA (miRNA) Biogenesis R-HSA-203927, Mitochondrial Translation R-HSA-5368287	MicroRNA (miRNA) Biogenesis, Mitochondrial Translation	Mitochondrial ribosome assembly and function	0.2	0.0	0.5759180974272121	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Organic Cation Transport R-HSA-549127, Serotonin And Melatonin Biosynthesis R-HSA-209931	Organic Cation Transport, Serotonin And Melatonin Biosynthesis	Tryptophan metabolism and serotonin biosynthesis  	0.42857142857142855	0.0	0.6130358154457468	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Mitochondrial Uncoupling R-HSA-166187, Olfactory Signaling Pathway R-HSA-381753	Mitochondrial Uncoupling, Olfactory Signaling Pathway	Olfactory signal transduction and sensory perception  	0.4	0.25	0.6059797903296709	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Metal Ion SLC Transporters R-HSA-425410, Surfactant Metabolism R-HSA-5683826	Metal Ion SLC Transporters, Surfactant Metabolism	Pulmonary surfactant metabolism and signaling	0.3333333333333333	0.2	0.6050454092606496	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868, Molybdenum Cofactor Biosynthesis R-HSA-947581	Fatty Acid Metabolism, Molybdenum Cofactor Biosynthesis	Lipid Metabolism and Signaling Regulation**  	0.16666666666666666	0.0	0.49472566275310464	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, Vitamin B5 (Pantothenate) Metabolism R-HSA-199220	Bile Acid And Bile Salt Metabolism, Vitamin B5 (Pantothenate) Metabolism	Cholesterol and Bile Acid Metabolism  	0.4	0.2222222222222222	0.6849458371544745	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	MicroRNA (miRNA) Biogenesis R-HSA-203927, Vitamin B5 (Pantothenate) Metabolism R-HSA-199220	MicroRNA (miRNA) Biogenesis, Vitamin B5 (Pantothenate) Metabolism	RNA Processing and Metabolism  	0.14285714285714285	0.0	0.5166689900815775	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Chondroitin Sulfate Biosynthesis R-HSA-2022870, MicroRNA (miRNA) Biogenesis R-HSA-203927	Chondroitin Sulfate Biosynthesis, MicroRNA (miRNA) Biogenesis	Regulation of RNA processing and glycosaminoglycan biosynthesis  	0.16666666666666666	0.0	0.6618318246690182	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	PI3K/AKT Activation R-HSA-198203, Vitamin B1 (Thiamin) Metabolism R-HSA-196819	PI3K/AKT Activation, Vitamin B1 (Thiamin) Metabolism	Insulin signaling and nutrient sensing  	0.0	0.0	0.5007041044388183	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Interleukin-27 Signaling R-HSA-9020956, RNA Polymerase III Transcription Initiation R-HSA-76046	Interleukin-27 Signaling, RNA Polymerase III Transcription Initiation	Regulation of Immune Response and Cytokine Signaling  	0.125	0.0	0.46294312990394415	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	Organic Cation/Anion/Zwitterion Transport, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids	Fatty acid β-oxidation and metabolism  	0.21428571428571427	0.07692307692307693	0.572126491672702	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	RNA Polymerase III Transcription Initiation R-HSA-76046, Transport Of Nucleotide Sugars R-HSA-727802	RNA Polymerase III Transcription Initiation, Transport Of Nucleotide Sugars	RNA Polymerase III-Mediated Transcription and Nucleotide Sugar Transport	0.7777777777777778	0.375	0.9034496136263581	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Signaling By Leptin R-HSA-2586552	Organic Cation/Anion/Zwitterion Transport, Signaling By Leptin	Regulation of glucose homeostasis and transport	0.125	0.0	0.4579189502932859	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Signaling By WNT R-HSA-195721, Surfactant Metabolism R-HSA-5683826	Signaling By WNT, Surfactant Metabolism	Wnt signaling and cell fate determination  	0.4	0.0	0.5946708860849319	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Phenylalanine And Tyrosine Metabolism R-HSA-8963691, Phospholipid Metabolism R-HSA-1483257	Phenylalanine And Tyrosine Metabolism, Phospholipid Metabolism	Phospholipid Metabolism and Signal Transduction  	0.5	0.2	0.6354200315059934	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Mitochondrial Uncoupling R-HSA-166187, Regulation Of NF-kappa B Signaling R-HSA-9758274	Mitochondrial Uncoupling, Regulation Of NF-kappa B Signaling	Mitigation of cellular stress and regulation of apoptosis  	0.25	0.14285714285714285	0.6018026096192464	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091, Mitochondrial Translation R-HSA-5368287	Heparan Sulfate/Heparin (HS-GAG) Metabolism, Mitochondrial Translation	Mitochondrial protein synthesis and glycoprotein modification  	0.125	0.0	0.6014362751690149	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Establishment Of Sister Chromatid Cohesion R-HSA-2468052, RNA Polymerase III Transcription Initiation R-HSA-76046	Establishment Of Sister Chromatid Cohesion, RNA Polymerase III Transcription Initiation	RNA Polymerase III Complex Assembly and Function 	0.3	0.2222222222222222	0.5766455262066679	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Surfactant Metabolism R-HSA-5683826, Tight Junction Interactions R-HSA-420029	Surfactant Metabolism, Tight Junction Interactions	Epithelial Junction Formation and Maintenance in Lung Tissue  	0.2	0.0	0.5871398575537627	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Metal Ion SLC Transporters R-HSA-425410, Nucleotide Salvage R-HSA-8956321	Metal Ion SLC Transporters, Nucleotide Salvage	Nucleotide and metal ion metabolism  	0.5	0.2	0.6535466989719849	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Serotonin And Melatonin Biosynthesis R-HSA-209931, Surfactant Metabolism R-HSA-5683826	Serotonin And Melatonin Biosynthesis, Surfactant Metabolism	Regulation of pulmonary surfactant homeostasis and modulation of neurotransmission	0.3333333333333333	0.0	0.6440833156155127	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Hyaluronan Metabolism R-HSA-2142845, Mitochondrial Uncoupling R-HSA-166187	Hyaluronan Metabolism, Mitochondrial Uncoupling	Hyaluronan metabolism and cellular interactions	0.5	0.3333333333333333	0.7138877793110443	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Nucleotide Biosynthesis R-HSA-8956320, tRNA Modification In Mitochondrion R-HSA-6787450	Nucleotide Biosynthesis, tRNA Modification In Mitochondrion	Purine and Pyrimidine Metabolism Regulation  	0.0	0.0	0.4822440668927649	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868, Mitochondrial Translation Elongation R-HSA-5389840	Fatty Acid Metabolism, Mitochondrial Translation Elongation	Fatty acid metabolism and elongation  	0.6666666666666666	0.4	0.7644377650250668	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Triglyceride Biosynthesis R-HSA-75109, Type I Hemidesmosome Assembly R-HSA-446107	Triglyceride Biosynthesis, Type I Hemidesmosome Assembly	Lipid metabolism and cellular adhesion in epithelial tissues  	0.0	0.0	0.5772418430252911	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Glycosphingolipid Metabolism R-HSA-1660662, Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091	Glycosphingolipid Metabolism, Heparan Sulfate/Heparin (HS-GAG) Metabolism	Glycosaminoglycan metabolism and heparan sulfate modification  	0.375	0.14285714285714285	0.7822834203038582	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism R-HSA-9634600, Signaling By Leptin R-HSA-2586552	Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism, Signaling By Leptin	Cytokine signaling and metabolic regulation  	0.25	0.0	0.5825833432310067	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Signaling By BMP R-HSA-201451, Sphingolipid Metabolism R-HSA-428157	Signaling By BMP, Sphingolipid Metabolism	Sphingolipid metabolism and signaling regulation  	0.6	0.25	0.7136857951503446	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Metabolism Of Amino Acids And Derivatives R-HSA-71291, Tight Junction Interactions R-HSA-420029	Metabolism Of Amino Acids And Derivatives, Tight Junction Interactions	Amino Acid Metabolism and Protein Synthesis	0.4444444444444444	0.125	0.6066004605939235	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Interleukin-23 Signaling R-HSA-9020933, RNA Polymerase III Transcription Termination R-HSA-73980	Interleukin-23 Signaling, RNA Polymerase III Transcription Termination	Regulation of Immune Response and Inflammatory Signaling  	0.125	0.0	0.43908642042175833	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814, Interferon Alpha/Beta Signaling R-HSA-909733	Collagen Biosynthesis And Modifying Enzymes, Interferon Alpha/Beta Signaling	Collagen Biosynthesis and Immune Response Regulation  	0.3333333333333333	0.25	0.7044209490428168	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061	Coenzyme A Biosynthesis, RNA Polymerase III Transcription Initiation From Type 1 Promoter	RNA Polymerase III and IV Transcription Regulation and Coenzyme A Biosynthesis  	0.5833333333333334	0.36363636363636365	0.7525746621097422	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Serotonin And Melatonin Biosynthesis R-HSA-209931	Organic Cation/Anion/Zwitterion Transport, Serotonin And Melatonin Biosynthesis	Amino Acid and Monoamine Transport and Metabolism  	0.2222222222222222	0.0	0.6462771260386967	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741, Pyruvate Metabolism R-HSA-70268	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism, Pyruvate Metabolism	Fatty acid metabolism and energy homeostasis  	0.2222222222222222	0.0	0.4173302206965921	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, Interleukin-23 Signaling R-HSA-9020933	Coenzyme A Biosynthesis, Interleukin-23 Signaling	Regulation of Immune Response and Metabolic Processes  	0.0	0.0	0.4252169403368523	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Intraflagellar Transport R-HSA-5620924, Transport Of Fatty Acids R-HSA-804914	Intraflagellar Transport, Transport Of Fatty Acids	Ciliary assembly and function  	0.0	0.0	0.33875071277014934	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061, Visual Phototransduction R-HSA-2187338	RNA Polymerase III Transcription Initiation From Type 1 Promoter, Visual Phototransduction	Visual signal transduction and lipid metabolism  	0.09090909090909091	0.0	0.48329594823021726	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Olfactory Signaling Pathway R-HSA-381753, Telomere Maintenance R-HSA-157579	Olfactory Signaling Pathway, Telomere Maintenance	Olfactory receptor signal transduction 	0.4	0.0	0.5938449683413549	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Regulation Of Necroptotic Cell Death R-HSA-5675482, Serotonin And Melatonin Biosynthesis R-HSA-209931	Regulation Of Necroptotic Cell Death, Serotonin And Melatonin Biosynthesis	Apoptosis and necroptosis regulation in cellular stress response  	0.2222222222222222	0.0	0.5450476119793422	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, Glycosphingolipid Metabolism R-HSA-1660662	Bile Acid And Bile Salt Metabolism, Glycosphingolipid Metabolism	Lipid metabolism and sphingolipid homeostasis  	0.25	0.0	0.6916149591576207	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Establishment Of Sister Chromatid Cohesion R-HSA-2468052, Regulation Of NF-kappa B Signaling R-HSA-9758274	Establishment Of Sister Chromatid Cohesion, Regulation Of NF-kappa B Signaling	Regulation of Cell Cycle and Chromatin Structure  	0.18181818181818182	0.1	0.590543088647553	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Extracellular Matrix Organization R-HSA-1474244, Signaling By Leptin R-HSA-2586552	Extracellular Matrix Organization, Signaling By Leptin	Extracellular matrix remodeling and tissue homeostasis  	0.3333333333333333	0.2	0.5694740493347978	GSAI
gpt-4o-mini-2024-07-18	Reactome_2022	Nuclear Receptor Transcription Pathway R-HSA-383280, mRNA Splicing R-HSA-72172	Nuclear Receptor Transcription Pathway, mRNA Splicing	mRNA processing, RNA splicing, Hormonal regulation of gene expression	0.3333333333333333	0.0	0.6261271443420314	llm2geneset
gpt-4o-mini-2024-07-18	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Triglyceride Biosynthesis R-HSA-75109	Organic Cation/Anion/Zwitterion Transport, Triglyceride Biosynthesis	Glycerolipid metabolism, Sodium-dependent organic cation transport, Lipogenesis	0.42857142857142855	0.16666666666666666	0.74671381297491	llm2geneset
gpt-4o-mini-2024-07-18	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, PI3K/AKT Activation R-HSA-198203	Organic Cation/Anion/Zwitterion Transport, PI3K/AKT Activation	Insulin signaling pathway, Phosphatidylinositol signaling pathway, Neurotrophin signaling pathway	0.0	0.0	0.45906273710339757	llm2geneset
gpt-4o-mini-2024-07-18	Reactome_2022	Cellular Response To Heat Stress R-HSA-3371556, MicroRNA (miRNA) Biogenesis R-HSA-203927	Cellular Response To Heat Stress, MicroRNA (miRNA) Biogenesis	Nuclear transport, RNA interference, Heat shock protein cycle	0.125	0.0	0.5749892941073483	llm2geneset
gpt-4o-mini-2024-07-18	Reactome_2022	Mitochondrial Uncoupling R-HSA-166187, Organic Cation/Anion/Zwitterion Transport R-HSA-549132	Mitochondrial Uncoupling, Organic Cation/Anion/Zwitterion Transport	Carnitine Shuttle	0.0	0.0	0.49746559873703355	llm2geneset
gpt-4o-mini-2024-07-18	Reactome_2022	Ca2+ Activated K+ Channels R-HSA-1296052, Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340	Ca2+ Activated K+ Channels, Transcriptional Regulation Of White Adipocyte Differentiation	Regulation of lipid metabolism, Insulin signaling pathway, Transcriptional regulation by CREB, NF-kappaB signaling pathway	0.3	0.2222222222222222	0.5344072705817715	llm2geneset
gpt-4o-mini-2024-07-18	Reactome_2022	Creatine Metabolism R-HSA-71288, Signaling By WNT R-HSA-195721	Creatine Metabolism, Signaling By WNT	Wnt signaling pathway, Protein ubiquitination and degradation, Gene expression regulation	0.4	0.0	0.5817123759805498	llm2geneset
gpt-4o-mini-2024-07-18	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273, tRNA Modification In Mitochondrion R-HSA-6787450	Cholesterol Biosynthesis, tRNA Modification In Mitochondrion	Cholesterol biosynthesis, Isoprenoid biosynthesis, tRNA modification	0.6666666666666666	0.6	0.8390669189951077	llm2geneset
gpt-4o-mini-2024-07-18	Reactome_2022	MicroRNA (miRNA) Biogenesis R-HSA-203927, Mitochondrial Translation R-HSA-5368287	MicroRNA (miRNA) Biogenesis, Mitochondrial Translation	Mitochondrial Protein Translation, Small RNA Biogenesis, Mitochondrial Ribosome Biogenesis, RNA Polymerase II Transcription	0.6	0.25	0.7225317889303852	llm2geneset
gpt-4o-mini-2024-07-18	Reactome_2022	Organic Cation Transport R-HSA-549127, Serotonin And Melatonin Biosynthesis R-HSA-209931	Organic Cation Transport, Serotonin And Melatonin Biosynthesis	Serotonin biosynthesis pathway	0.2857142857142857	0.0	0.5944352805991088	llm2geneset
gpt-4o-mini-2024-07-18	Reactome_2022	Mitochondrial Uncoupling R-HSA-166187, Olfactory Signaling Pathway R-HSA-381753	Mitochondrial Uncoupling, Olfactory Signaling Pathway	olfactory signaling pathway	0.6	0.5	0.6872319111517817	llm2geneset
gpt-4o-mini-2024-07-18	Reactome_2022	Metal Ion SLC Transporters R-HSA-425410, Surfactant Metabolism R-HSA-5683826	Metal Ion SLC Transporters, Surfactant Metabolism	Zinc ion transport, Pulmonary surfactant metabolism	0.6666666666666666	0.2	0.7712293220510854	llm2geneset
