model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-4o-2024-08-06	Reactome_2022	Creatine Metabolism R-HSA-71288, rRNA Processing In Mitochondrion R-HSA-8868766	Creatine Metabolism, rRNA Processing In Mitochondrion	Creatine Metabolism and Mitochondrial RNA Processing  	0.5	0.2	0.8761696184492642	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	RNA Polymerase III Transcription Initiation R-HSA-76046, Visual Phototransduction R-HSA-2187338	RNA Polymerase III Transcription Initiation, Visual Phototransduction	Visual Cycle and Retinoid Metabolism  	0.14285714285714285	0.0	0.4343160052664926	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868, RNA Polymerase III Chain Elongation R-HSA-73780	Fatty Acid Metabolism, RNA Polymerase III Chain Elongation	Fatty Acid Metabolism and Oxidation	0.375	0.2857142857142857	0.600190350121626	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	RNA Polymerase III Transcription Initiation R-HSA-76046, Transport Of Nucleotide Sugars R-HSA-727802	RNA Polymerase III Transcription Initiation, Transport Of Nucleotide Sugars	RNA polymerase III transcription and nucleotide-sugar transport	0.7777777777777778	0.5	0.9175546752997049	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	DNA Repair R-HSA-73894, Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276	DNA Repair, Erythropoietin Activates Phosphoinositide-3-kinase (PI3K)	DNA Repair and Genome Stability Maintenance  	0.25	0.14285714285714285	0.5641272580116836	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	T Cell Receptor And Co Stimulatory Signaling WP2583, Leukotriene Metabolic Pathway WP5171	T Cell Receptor And Co Stimulatory Signaling, Leukotriene Metabolic Pathway	T-cell activation and leukotriene signaling  	0.5	0.1111111111111111	0.7976358433260597	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Glycosaminoglycan Synthesis In Fibroblasts WP5395, EPO Receptor Signaling WP581	Glycosaminoglycan Synthesis In Fibroblasts, EPO Receptor Signaling	Heparan Sulfate Biosynthesis and Cytokine Signaling Crosstalk  	0.14285714285714285	0.0	0.5980872930678005	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Oxidative Stress Response WP408, Sphingolipid Metabolism Overview WP4725	Oxidative Stress Response, Sphingolipid Metabolism Overview	Sphingolipid Metabolism and Oxidative Stress Response  	0.8333333333333334	0.6	0.8443992734280323	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Synaptic Vesicle Pathway WP2267, P38 MAPK Signaling Pathway WP400	Synaptic Vesicle Pathway, P38 MAPK Signaling Pathway	Synaptic vesicle trafficking and neurotransmitter release  	0.2857142857142857	0.16666666666666666	0.5988769304671604	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Glutathione Metabolism WP100, Eicosanoid Synthesis WP167	Glutathione Metabolism, Eicosanoid Synthesis	Arachidonic Acid Metabolism and Glutathione-Mediated Redox Balance  	0.5	0.0	0.7326937012996495	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Notch Signaling WP268, GABA Receptor Signaling WP4159	Notch Signaling, GABA Receptor Signaling	Notch signaling and GABAergic neurotransmission coordination  	0.4	0.25	0.8087462394806701	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Sphingolipid Metabolism Integrated Pathway WP4726, Purine Metabolism WP4792	Sphingolipid Metabolism Integrated Pathway, Purine Metabolism	Sphingolipid and Purine Metabolism Interplay  	0.5	0.2	0.7907879835035634	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Serine Metabolism WP4688, Toll Like Receptor Signaling Pathway WP75	Serine Metabolism, Toll Like Receptor Signaling Pathway	Innate Immune Response Modulation and Signal Transduction  	0.14285714285714285	0.0	0.47568406942274666	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Toll Like Receptor Signaling Pathway WP75	Cholesterol Biosynthesis Pathway, Toll Like Receptor Signaling Pathway	Innate Immune Response Activation and Signal Transduction  	0.125	0.0	0.49197634605277757	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	GABA Receptor Signaling WP4159, Glycosphingolipid Metabolism WP5292	GABA Receptor Signaling, Glycosphingolipid Metabolism	GABAergic neurotransmission modulation and glycosylation pathways  	0.0	0.0	0.7115682654639602	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Nuclear Receptors WP170, TCA Cycle Aka Krebs Or Citric Acid Cycle WP78	Nuclear Receptors, TCA Cycle Aka Krebs Or Citric Acid Cycle	Nuclear Receptor-Mediated Metabolic Regulation	0.2	0.1111111111111111	0.58394421379132	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Integrin Mediated Cell Adhesion WP185, Cannabinoid Receptor Signaling WP3869	Integrin Mediated Cell Adhesion, Cannabinoid Receptor Signaling	Integrin-Mediated Signal Transduction and Cytoskeletal Dynamics  	0.42857142857142855	0.16666666666666666	0.616115454914165	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Fatty Acid Beta Oxidation WP143, Steroid Hormone Precursor Biosynthesis WP5277	Fatty Acid Beta Oxidation, Steroid Hormone Precursor Biosynthesis	Fatty Acid and Steroid Metabolism Integration  	0.375	0.14285714285714285	0.6754954621612759	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	T Cell Receptor Signaling Pathway WP69, Glucuronidation WP698	T Cell Receptor Signaling Pathway, Glucuronidation	T cell receptor signaling and ubiquitination 	0.6666666666666666	0.6	0.7037764034688434	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA WP1941, Mitochondrial Beta Oxidation WP5241	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA, Mitochondrial Beta Oxidation	Peroxisomal and Mitochondrial Fatty Acid β-Oxidation  	0.3333333333333333	0.0	0.7460069695256484	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Pentose Phosphate Metabolism WP134, One Carbon Metabolism WP241	Pentose Phosphate Metabolism, One Carbon Metabolism	One-Carbon Metabolism and Methylation	0.5	0.4	0.6620863066042717	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	IL6 Signaling Pathway WP364, T Cell Receptor Signaling Pathway WP69	IL6 Signaling Pathway, T Cell Receptor Signaling Pathway	T Cell Receptor Signaling and Immune Response Regulation  	0.5	0.42857142857142855	0.5954444288174163	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA WP1941, Mitochondrial Complex I Assembly Model OXPHOS System WP4324	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA, Mitochondrial Complex I Assembly Model OXPHOS System	Mitochondrial Complex I Biogenesis and Function  	0.23076923076923078	0.16666666666666666	0.5655158807049818	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Eicosanoid Synthesis WP167, Iron Sulfur Cluster Biogenesis WP5152	Eicosanoid Synthesis, Iron Sulfur Cluster Biogenesis	Iron-sulfur cluster assembly and eicosanoid biosynthesis  	0.6666666666666666	0.4	0.8471002904054945	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Wnt Signaling Pathway WP363, Insulin Signaling WP481	Wnt Signaling Pathway, Insulin Signaling	MAPK signaling and glucose transport regulation	0.2	0.0	0.5267470124186607	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Cannabinoid Receptor Signaling WP3869, EPO Receptor Signaling WP581	Cannabinoid Receptor Signaling, EPO Receptor Signaling	Cannabinoid Receptor Signaling and Metabolic Regulation  	0.5	0.4	0.6795775503768733	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Pentose Phosphate Pathway In Senescent Cells WP5043, Toll Like Receptor Signaling Pathway WP75	Pentose Phosphate Pathway In Senescent Cells, Toll Like Receptor Signaling Pathway	Innate Immune Response and Cytokine Signaling  	0.09090909090909091	0.0	0.4607768874934568	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Ganglio Sphingolipid Metabolism WP1423, Mitochondrial Long Chain Fatty Acid Beta Oxidation WP368	Ganglio Sphingolipid Metabolism, Mitochondrial Long Chain Fatty Acid Beta Oxidation	Fatty Acid Metabolism and Glycosylation Pathways  	0.3	0.1111111111111111	0.6238176010849227	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Complement Activation WP545	Cholesterol Biosynthesis Pathway, Complement Activation	Complement System Activation and Cholesterol Biosynthesis  	0.8	0.25	0.8268877569777809	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Amino Acid Metabolism WP3925, Non Homologous End Joining WP438	Amino Acid Metabolism, Non Homologous End Joining	Metabolic enzyme function and DNA repair integration  	0.14285714285714285	0.0	0.5503178494952868	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Hedgehog Signaling Pathway WP4249, Vitamin K Metabolism And Activation Of Dependent Proteins WP5186	Hedgehog Signaling Pathway, Vitamin K Metabolism And Activation Of Dependent Proteins	Hedgehog Signaling and Blood Coagulation Pathway Integration  	0.36363636363636365	0.1	0.6964032347622756	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Oxidative Stress Response WP408, Tryptophan Metabolism WP465	Oxidative Stress Response, Tryptophan Metabolism	Tryptophan Metabolism and Reactive Oxygen Species Regulation  	0.4	0.25	0.733590213703145	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	miRNA Biogenesis WP2338, Chemokine Signaling Pathway WP3929	miRNA Biogenesis, Chemokine Signaling Pathway	Chemokine-mediated signal transduction and immune response modulation  	0.4	0.0	0.5855947418299997	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Tryptophan Catabolism Leading To NAD Production WP4210, Glycolysis And Gluconeogenesis WP534	Tryptophan Catabolism Leading To NAD Production, Glycolysis And Gluconeogenesis	Energy metabolism and nicotinamide adenine dinucleotide (NAD) biosynthesis  	0.2222222222222222	0.0	0.5832207024706626	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Iron Sulfur Cluster Biogenesis WP5152, TCA Cycle Aka Krebs Or Citric Acid Cycle WP78	Iron Sulfur Cluster Biogenesis, TCA Cycle Aka Krebs Or Citric Acid Cycle	Mitochondrial Tricarboxylic Acid Cycle and Iron-Sulfur Cluster Biogenesis  	0.5	0.36363636363636365	0.7492930877767969	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Non Homologous End Joining WP438, Glycosaminoglycan Synthesis In Fibroblasts WP5395	Non Homologous End Joining, Glycosaminoglycan Synthesis In Fibroblasts	Glycosaminoglycan biosynthesis and repair of DNA double-strand breaks  	0.125	0.0	0.6971892649325127	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	IL 17 Signaling Pathway WP2112, Sphingolipid Metabolism Overview WP4725	IL 17 Signaling Pathway, Sphingolipid Metabolism Overview	Sphingolipid Metabolism and IL-17 Signaling Regulation  	0.7142857142857143	0.5	0.7671222674701651	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, IL6 Signaling Pathway WP364	Cholesterol Biosynthesis Pathway, IL6 Signaling Pathway	Cholesterol Biosynthesis and IL-6 Signal Transduction  	0.5	0.2	0.8421721024272548	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	TGF Beta Signaling Pathway WP366, TCA Cycle Aka Krebs Or Citric Acid Cycle WP78	TGF Beta Signaling Pathway, TCA Cycle Aka Krebs Or Citric Acid Cycle	TGF-beta signaling and metabolic regulation  	0.25	0.18181818181818182	0.6400121151113392	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	B Cell Receptor Signaling Pathway WP23, Amino Acid Metabolism WP3925	B Cell Receptor Signaling Pathway, Amino Acid Metabolism	Immunological signaling and metabolic integration	0.25	0.0	0.537538047385753	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Wnt Signaling WP428, EPO Receptor Signaling WP581	Wnt Signaling, EPO Receptor Signaling	Wnt Signaling Modulation and Pathway Integration  	0.4	0.25	0.6204940464023525	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Urea Cycle And Related Diseases WP4571, Heme Biosynthesis WP561	Urea Cycle And Related Diseases, Heme Biosynthesis	Nitrogen metabolism and heme biosynthesis  	0.42857142857142855	0.16666666666666666	0.686535740980009	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Pentose Phosphate Pathway In Senescent Cells WP5043, Heme Biosynthesis WP561	Pentose Phosphate Pathway In Senescent Cells, Heme Biosynthesis	Heme Biosynthesis and Pentose Phosphate Pathway Integration  	0.625	0.42857142857142855	0.7151170336481596	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	GABA Receptor Signaling WP4159, Tyrosine Metabolism And Related Disorders WP4506	GABA Receptor Signaling, Tyrosine Metabolism And Related Disorders	GABAergic Neurotransmission and Metabolism	0.25	0.0	0.6851997600655497	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Non Homologous End Joining WP438	Vitamin D Metabolism, Non Homologous End Joining	Vitamin D Metabolism and DNA Double-Strand Break Repair  	0.42857142857142855	0.3333333333333333	0.7796638559863474	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Adipogenesis WP236, P38 MAPK Signaling Pathway WP400	Adipogenesis, P38 MAPK Signaling Pathway	Adipogenesis and Metabolic Regulation  	0.2	0.0	0.6759882703968599	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, B Cell Receptor Signaling Pathway WP23	Cholesterol Biosynthesis Pathway, B Cell Receptor Signaling Pathway	B Cell Receptor Signaling and Cholesterol Biosynthesis Regulation  	0.75	0.5714285714285714	0.7773627033044515	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Tryptophan Catabolism Leading To NAD Production WP4210, Non Homologous End Joining WP438	Tryptophan Catabolism Leading To NAD Production, Non Homologous End Joining	DNA Repair and NAD+ Metabolism  	0.1	0.0	0.590815802110327	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Fatty Acid Beta Oxidation WP143, Sphingolipid Metabolism In Senescence WP5121	Fatty Acid Beta Oxidation, Sphingolipid Metabolism In Senescence	Lipid Metabolism and Signaling Regulation  	0.125	0.0	0.560479682055106	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Triacylglyceride Synthesis WP325, Hedgehog Signaling Pathway WP47	Triacylglyceride Synthesis, Hedgehog Signaling Pathway	Hedgehog Signaling in Lipid Metabolic Regulation  	0.4	0.25	0.6009161865492354	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Sphingolipid Metabolism In Senescence WP5121, Steroid Hormone Precursor Biosynthesis WP5277	Sphingolipid Metabolism In Senescence, Steroid Hormone Precursor Biosynthesis	Sphingolipid Metabolism and Signal Transduction Regulation  	0.25	0.14285714285714285	0.6621936651252901	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Pentose Phosphate Pathway In Senescent Cells WP5043, Leukotriene Metabolic Pathway WP5171	Pentose Phosphate Pathway In Senescent Cells, Leukotriene Metabolic Pathway	Lipid Metabolism and Eicosanoid Biosynthesis  	0.1111111111111111	0.0	0.49828431437084586	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	miRNA Biogenesis WP2338, Mitochondrial Beta Oxidation WP5241	miRNA Biogenesis, Mitochondrial Beta Oxidation	MicroRNA biogenesis and fatty acid β-oxidation  	0.4	0.0	0.7712011871620226	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	B Cell Receptor Signaling Pathway WP23, Zinc Homeostasis WP3529	B Cell Receptor Signaling Pathway, Zinc Homeostasis	Zinc Transport and Signal Transduction in Immune Response Modulation  	0.2857142857142857	0.0	0.6375643718281601	GSAI_2hint
gpt-4o-2024-08-06	WikiPathway_2023_Human	Notch Signaling WP268, Urea Cycle And Related Diseases WP4571	Notch Signaling, Urea Cycle And Related Diseases	Notch signaling and urea cycle regulation	0.7142857142857143	0.3333333333333333	0.8897567657763319	GSAI_2hint
